ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,LD-Alanina  Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Irradiada Petri,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri,D-Alanina  Magnetizada Petri
3914.0,99.717602,98.157054,97.357145,97.954712,98.012059,97.927789,97.057602,97.628195,98.057758,97.921799,98.048543,98.113922,98.363393,97.865978,98.381203,99.268893,98.457339,98.420176,98.57762,98.226628,97.569955,98.560907,98.038416,97.64699
3913.0,99.715862,98.162529,97.360104,97.955369,98.015973,97.934232,97.0554,97.624728,98.05878,97.931442,98.050263,98.113579,98.369039,97.870884,98.389308,99.265716,98.457064,98.420856,98.565706,98.217729,97.575734,98.55835,98.036664,97.65524
3912.0,99.710665,98.165295,97.362763,97.954852,98.01937,97.938911,97.054416,97.626836,98.053748,97.940247,98.054048,98.112693,98.375593,97.874283,98.39726,99.262942,98.455001,98.420885,98.560295,98.208156,97.581643,98.5596,98.034675,97.66711
3911.0,99.699528,98.164638,97.361545,97.951703,98.021441,97.941528,97.054722,97.633595,98.044716,97.946489,98.061789,98.111949,98.380925,97.875638,98.401806,99.259846,98.454646,98.421463,98.559891,98.200581,97.587637,98.562138,98.031366,97.678548
3910.0,99.683593,98.164296,97.355523,97.948105,98.023271,97.944093,97.055599,97.641823,98.035808,97.951067,98.074462,98.11325,98.383628,97.876787,98.402749,99.257177,98.457994,98.424046,98.56141,98.196944,97.594107,98.564476,98.02699,97.685935
3909.0,99.66797,98.168566,97.347971,97.947951,98.02603,97.949355,97.055393,97.647504,98.030839,97.955883,98.090464,98.117325,98.384064,97.87964,98.40294,99.256608,98.463678,98.428898,98.563143,98.19758,97.600645,98.567075,98.022393,97.68779
3908.0,99.657384,98.177585,97.344097,97.952211,98.030647,97.959011,97.052165,97.646613,98.031104,97.96138,98.104679,98.121929,98.383219,97.885078,98.406131,99.258467,98.467781,98.434926,98.565588,98.20124,97.606526,98.572108,98.01725,97.683499
3907.0,99.652146,98.187477,97.346855,97.957564,98.037335,97.972124,97.046109,97.638441,98.035128,97.965543,98.112174,98.122914,98.381333,97.892716,98.414457,99.260992,98.466617,98.440423,98.569693,98.205836,97.611039,98.581132,98.011148,97.673163
3906.0,99.648195,98.194425,97.354264,97.959379,98.044657,97.984695,97.041035,97.627938,98.04016,97.965231,98.113731,98.117794,98.378411,97.901296,98.426461,99.261883,98.459988,98.443449,98.574312,98.209695,97.613166,98.592232,98.00574,97.658773
3905.0,99.642648,98.197979,97.361396,97.957559,98.047916,97.99049,97.043485,97.624822,98.044665,97.959097,98.118542,98.109951,98.375683,97.907978,98.43672,99.261934,98.452884,98.443022,98.576618,98.213028,97.610409,98.599165,98.006253,97.646019
3904.0,99.63873,98.201135,97.365666,97.958098,98.04256,97.985,97.057264,97.636371,98.049843,97.949427,98.1358,98.109491,98.375843,97.908574,98.439102,99.266555,98.453187,98.440907,98.576506,98.218424,97.601407,98.596504,98.018422,97.641598
3903.0,99.64216,98.206391,97.36936,97.965859,98.031244,97.970521,97.078001,97.658406,98.058119,97.94038,98.16167,98.125036,98.38057,97.902105,98.432819,99.279876,98.465247,98.442048,98.578296,98.228031,97.589981,98.586508,98.040375,97.646512
3902.0,99.652769,98.211354,97.375667,97.978339,98.022773,97.954918,97.096579,97.67798,98.069747,97.934067,98.181433,98.152955,98.388249,97.893911,98.423969,99.297797,98.484556,98.449593,98.585484,98.238452,97.582518,98.577576,98.061131,97.655352
3901.0,99.662773,98.210148,97.383738,97.989154,98.022851,97.945224,97.106674,97.686545,98.081188,97.929272,98.185298,98.177515,98.394626,97.890919,98.41997,99.310227,98.499463,98.459139,98.595145,98.240982,97.581779,98.575703,98.070503,97.662511
3900.0,99.664981,98.199315,97.389459,97.994038,98.029577,97.943876,97.107296,97.686887,98.087657,97.924047,98.176528,98.184418,98.396156,97.895468,98.423735,99.309167,98.500256,98.461997,98.600216,98.229073,97.586165,98.579939,98.067422,97.666403
3899.0,99.66008,98.183068,97.390491,97.993047,98.0373,97.949117,97.101506,97.688015,98.087815,97.918885,98.164792,98.173821,98.393212,97.904107,98.432907,99.295765,98.487863,98.455086,98.597081,98.206033,97.593645,98.585658,98.059348,97.669307
3898.0,99.654211,98.17107,97.388712,97.987905,98.043068,97.958119,97.093077,97.694526,98.084859,97.916348,98.155105,98.15789,98.389548,97.912282,98.443427,99.278899,98.472533,98.444316,98.588673,98.184109,97.604586,98.590078,98.054051,97.673266
3897.0,99.651778,98.169449,97.38755,97.980136,98.047252,97.968618,97.084946,97.703533,98.082796,97.918332,98.146457,98.147699,98.388472,97.918438,98.452552,99.267384,98.463798,98.437549,98.580556,98.174608,97.619166,98.593432,98.054215,97.677795
3896.0,99.65319,98.176391,97.388572,97.971986,98.050097,97.978676,97.078968,97.710495,98.082774,97.924738,98.137607,98.145827,98.390338,97.922844,98.458933,99.264698,98.46331,98.437671,98.576252,98.180188,97.634549,98.596797,98.059606,97.680877
3895.0,99.657277,98.185142,97.39068,97.965474,98.051968,97.986963,97.075086,97.712248,98.082839,97.933834,98.128117,98.149703,98.393757,97.926025,98.461834,99.268016,98.466654,98.443194,98.576688,98.195201,97.646964,98.60154,98.068576,97.679472
3894.0,99.662371,98.189564,97.391501,97.96019,98.054288,97.992901,97.072254,97.706191,98.080606,97.943249,98.117262,98.155419,98.398448,97.92913,98.460901,99.270196,98.469602,98.451316,98.580346,98.210245,97.654007,98.608458,98.076678,97.670855
3893.0,99.665096,98.187686,97.389254,97.954865,98.057252,97.995607,97.071785,97.692156,98.075851,97.951153,98.106851,98.158651,98.405811,97.932686,98.456363,99.265984,98.471886,98.457019,98.583868,98.217332,97.654362,98.615296,98.078599,97.656368
3892.0,99.660915,98.182505,97.384343,97.951549,98.056982,97.993591,97.077616,97.676459,98.07092,97.957215,98.104365,98.155213,98.41504,97.934135,98.449504,99.258371,98.475632,98.45391,98.584268,98.214915,97.647261,98.615959,98.074296,97.643695
3891.0,99.650399,98.179325,97.378443,97.954989,98.048831,97.986537,97.090998,97.669452,98.068057,97.961982,98.116293,98.146374,98.420642,97.928383,98.442961,99.256915,98.480501,98.441044,98.58372,98.208919,97.634368,98.606458,98.071068,97.642214
3890.0,99.640357,98.180531,97.371728,97.964401,98.035093,97.977222,97.106355,97.672477,98.067212,97.965247,98.136656,98.138902,98.417635,97.91577,98.439464,99.265035,98.482891,98.427785,98.587747,98.206304,97.620533,98.591188,98.07333,97.653664
3889.0,99.636331,98.183645,97.362585,97.973096,98.023555,97.969398,97.115677,97.676976,98.067134,97.965031,98.151872,98.137833,98.407779,97.903009,98.439363,99.275417,98.479896,98.424474,98.597955,98.208742,97.609951,98.578819,98.078344,97.671811
3888.0,99.635225,98.184925,97.350533,97.97513,98.020927,97.966034,97.113606,97.676068,98.067126,97.959606,98.152568,98.140692,98.398464,97.895953,98.440871,99.277686,98.472713,98.43038,98.607747,98.213065,97.604606,98.574664,98.0811,97.687485
3887.0,99.629228,98.182619,97.33985,97.970097,98.027439,97.968938,97.102248,97.672721,98.067735,97.951563,98.141045,98.139162,98.395653,97.895768,98.442929,99.267222,98.466861,98.437213,98.605685,98.214182,97.604255,98.577332,98.078626,97.693851
3886.0,99.618326,98.178201,97.339223,97.965089,98.036754,97.977376,97.092567,97.676786,98.070339,97.947281,98.130376,98.129487,98.397902,97.899726,98.445765,99.251067,98.468513,98.439261,98.587616,98.209112,97.607273,98.581735,98.073507,97.690493
3885.0,99.612683,98.176589,97.353213,97.96919,98.042334,97.986888,97.095009,97.693115,98.075532,97.950086,98.130643,98.120127,98.398135,97.903394,98.448613,99.244766,98.477711,98.439305,98.565267,98.201151,97.6121,98.585616,98.073467,97.683623
3884.0,99.619879,98.182593,97.376223,97.982384,98.04295,97.992036,97.108651,97.713778,98.082871,97.956864,98.138146,98.122019,98.393979,97.90545,98.449439,99.256767,98.487422,98.446761,98.554964,98.196953,97.616918,98.590472,98.081932,97.680411
3883.0,99.636134,98.195578,97.397824,97.995598,98.040622,97.990213,97.123213,97.726734,98.092776,97.962825,98.144398,98.135665,98.392477,97.908213,98.447484,99.279491,98.49062,98.464199,98.561649,98.199058,97.618956,98.596303,98.093868,97.68403
3882.0,99.650314,98.209134,97.410871,97.999951,98.036969,97.982951,97.128177,97.727181,98.106177,97.967115,98.146898,98.15106,98.402045,97.913495,98.444828,99.296141,98.486047,98.480453,98.576437,98.20419,97.616756,98.60014,98.100992,97.692522
3881.0,99.654209,98.215662,97.414507,97.994113,98.033124,97.974801,97.119658,97.719574,98.121329,97.972283,98.148888,98.157386,98.421941,97.920556,98.444971,99.293992,98.47822,98.482643,98.585715,98.207942,97.612979,98.600035,98.09834,97.700401
3880.0,99.649025,98.212655,97.411773,97.985192,98.031479,97.970361,97.101001,97.713055,98.132451,97.979553,98.152145,98.153053,98.440628,97.92628,98.449633,99.27515,98.47319,98.46976,98.583434,98.209394,97.613532,98.598574,98.088725,97.70228
3879.0,99.641704,98.204975,97.40501,97.980838,98.033153,97.969851,97.079699,97.713567,98.133725,97.987037,98.153212,98.144927,98.446111,97.927523,98.457154,99.254151,98.473238,98.454591,98.575122,98.20997,97.620109,98.600148,98.080471,97.698236
3878.0,99.637308,98.198018,97.394893,97.981367,98.036801,97.970043,97.062335,97.717689,98.124278,97.992566,98.14732,98.139183,98.436845,97.925363,98.463844,99.242634,98.476212,98.450852,98.570295,98.209042,97.628438,98.606698,98.079443,97.692301
3877.0,99.636127,98.193573,97.383008,97.983669,98.040048,97.969061,97.052764,97.719181,98.108809,97.996301,98.135166,98.136931,98.42067,97.922867,98.466542,99.242704,98.478938,98.458959,98.574462,98.204842,97.63451,98.616823,98.087384,97.68809
3876.0,99.635331,98.192508,97.373756,97.987027,98.040884,97.969266,97.053264,97.717842,98.095131,98.000926,98.124099,98.135227,98.406708,97.921827,98.465635,99.250008,98.480515,98.469466,98.585678,98.198607,97.638817,98.626947,98.101336,97.687317
3875.0,99.633679,98.194718,97.372697,97.994298,98.037826,97.974426,97.064903,97.720387,98.089141,98.008873,98.124417,98.131515,98.399493,97.922027,98.465138,99.258987,98.482338,98.4751,98.596973,98.195067,97.643772,98.632582,98.114198,97.691111
3874.0,99.633953,98.197462,97.381126,98.008039,98.032429,97.9842,97.083877,97.732334,98.089434,98.018338,98.138913,98.129349,98.398345,97.921167,98.468207,99.267388,98.485561,98.477059,98.604427,98.19918,97.650231,98.631652,98.120053,97.699487
3873.0,99.638582,98.199098,97.393229,98.024322,98.030311,97.99319,97.100762,97.749236,98.089368,98.023602,98.156425,98.136177,98.400989,97.917278,98.473233,99.276233,98.489617,98.483792,98.611246,98.212585,97.65667,98.626639,98.118296,97.709801
3872.0,99.643584,98.201839,97.400363,98.03258,98.036052,97.996567,97.107225,97.758842,98.085428,98.019889,98.162983,98.152084,98.406205,97.912772,98.475979,99.284826,98.49295,98.499421,98.620811,98.231248,97.659972,98.62125,98.111573,97.718012
3871.0,99.641686,98.207659,97.398728,98.026412,98.045803,97.994816,97.104769,97.754874,98.081029,98.007845,98.16107,98.164876,98.412372,97.913203,98.474662,99.289257,98.493757,98.514084,98.628753,98.245748,97.656672,98.615545,98.10434,97.723746
3870.0,99.633272,98.214571,97.392784,98.013282,98.050133,97.992661,97.102319,97.744727,98.081399,97.992957,98.167874,98.163512,98.415779,97.920605,98.471867,99.287078,98.490397,98.513313,98.627302,98.247343,97.647631,98.607943,98.102033,97.730692
3869.0,99.626901,98.219593,97.389382,98.005974,98.047653,97.994169,97.102848,97.736565,98.086802,97.98065,98.187175,98.153473,98.413432,97.931551,98.471323,99.279783,98.482829,98.497371,98.616204,98.236411,97.640937,98.601988,98.10522,97.738577
3868.0,99.626909,98.223653,97.390684,98.007942,98.045202,97.998017,97.102209,97.728551,98.093963,97.973093,98.202516,98.147777,98.407865,97.941749,98.473669,99.27062,98.47404,98.482006,98.602188,98.222252,97.641814,98.603013,98.108745,97.742715
3867.0,99.628135,98.229439,97.394824,98.01413,98.045998,97.999521,97.098176,97.717833,98.10109,97.970246,98.201492,98.149964,98.405392,97.947097,98.476687,99.263278,98.468033,98.47542,98.591119,98.214015,97.646274,98.610003,98.110332,97.741115
3866.0,99.624629,98.234898,97.399417,98.017019,98.047346,97.997107,97.092403,97.707225,98.1074,97.972537,98.187837,98.152804,98.408945,97.944688,98.47898,99.259285,98.465896,98.470351,98.584638,98.213206,97.64844,98.616352,98.110581,97.735591
3865.0,99.618944,98.232242,97.401783,98.011615,98.047056,97.993846,97.088322,97.700344,98.111245,97.979915,98.173507,98.149755,98.414593,97.93716,98.480766,99.255729,98.464871,98.46,98.581531,98.212896,97.647994,98.61719,98.10753,97.729356
3864.0,99.617532,98.217107,97.39834,98.000949,98.046653,97.993318,97.087756,97.696945,98.111542,97.988747,98.166679,98.142408,98.41595,97.931271,98.481166,99.249848,98.461814,98.447342,98.578817,98.206592,97.648884,98.613425,98.099472,97.724956
3863.0,99.620738,98.195367,97.387621,97.994343,98.047719,97.995437,97.089621,97.69566,98.110205,97.994317,98.166868,98.137165,98.41194,97.930468,98.478128,99.244347,98.457395,98.440223,98.57429,98.196908,97.652267,98.608666,98.090459,97.723634
3862.0,99.624441,98.179079,97.373826,97.998345,98.046809,97.996351,97.093611,97.699346,98.111365,97.996746,98.170493,98.137769,98.408308,97.930815,98.471177,99.246563,98.455694,98.443719,98.570163,98.192639,97.653729,98.604052,98.089423,97.726855
3861.0,99.627526,98.175564,97.363732,98.009462,98.040386,97.993528,97.10004,97.710705,98.116426,98.000166,98.173899,98.144113,98.410571,97.926866,98.462689,99.260703,98.459261,98.456273,98.572928,98.199047,97.650764,98.599404,98.10046,97.734033
3860.0,99.631263,98.182172,97.359832,98.016876,98.030417,97.989275,97.107317,97.726481,98.121645,98.006131,98.174653,98.151746,98.417149,97.919416,98.456763,99.281268,98.466717,98.472145,98.585007,98.213636,97.646013,98.594825,98.115497,97.741125
3859.0,99.636481,98.188852,97.357948,98.013778,98.021751,97.988346,97.113305,97.741576,98.121701,98.010666,98.175599,98.154443,98.420644,97.914426,98.457264,99.29667,98.474855,98.484093,98.600144,98.228532,97.641811,98.589203,98.12047,97.744784
3858.0,99.641786,98.186655,97.352214,98.005065,98.017088,97.992999,97.117689,97.754939,98.114957,98.008259,98.183685,98.148799,98.41425,97.916479,98.46542,99.299746,98.481923,98.486826,98.608273,98.237598,97.636219,98.580485,98.109015,97.74613
3857.0,99.644577,98.17471,97.341716,98.002244,98.01621,98.001031,97.120019,97.767552,98.104564,97.997129,98.199593,98.138446,98.397506,97.924433,98.478364,99.293704,98.487336,98.481325,98.605185,98.24121,97.627133,98.569824,98.088947,97.748389
3856.0,99.643045,98.160358,97.33165,98.010026,98.018258,98.008275,97.117392,97.774711,98.094839,97.981512,98.209711,98.131998,98.378162,97.933774,98.490175,99.286948,98.489321,98.474691,98.595929,98.243049,97.618204,98.563599,98.074679,97.751551
3855.0,99.64045,98.15149,97.330127,98.019584,98.021839,98.013243,97.109629,97.768213,98.088255,97.96935,98.199369,98.13313,98.368153,97.941353,98.496505,99.280677,98.487205,98.473516,98.588058,98.240501,97.615986,98.565937,98.073358,97.751652
3854.0,99.642177,98.150016,97.34243,98.025215,98.016867,98.013238,97.110384,97.756036,98.085596,97.96281,98.186402,98.133678,98.369959,97.941467,98.496263,99.27161,98.486069,98.473174,98.582317,98.223161,97.614749,98.568094,98.086887,97.752115
3853.0,99.644878,98.15332,97.362288,98.033178,98.000586,98.005866,97.121717,97.754407,98.084159,97.953283,98.195136,98.129411,98.36962,97.9258,98.48868,99.264368,98.489538,98.462757,98.576877,98.193312,97.608672,98.563278,98.115467,97.756618
3852.0,99.640925,98.158104,97.376684,98.038699,97.989052,97.995617,97.122632,97.756507,98.080882,97.935009,98.208461,98.126958,98.358888,97.902908,98.476275,99.260699,98.492631,98.450012,98.571501,98.169216,97.605155,98.559778,98.141356,97.7584
3851.0,99.630475,98.160213,97.381129,98.030213,97.992872,97.987839,97.105468,97.74691,98.079491,97.914443,98.204297,98.130251,98.34685,97.89313,98.46438,99.254566,98.49141,98.449849,98.566124,98.160437,97.608648,98.564317,98.143799,97.754452
3850.0,99.619454,98.160178,97.381656,98.012786,98.005523,97.983004,97.08543,97.73107,98.086057,97.90345,98.191024,98.137581,98.346915,97.900104,98.455355,99.249062,98.488345,98.455996,98.562617,98.166312,97.614789,98.572979,98.12847,97.752491
3849.0,99.613704,98.164283,97.386912,97.998545,98.018572,97.981577,97.07794,97.722289,98.100874,97.910168,98.183975,98.147182,98.366625,97.913597,98.449638,99.252194,98.487694,98.458775,98.565123,98.18398,97.621041,98.580979,98.1128,97.757357
3848.0,99.615666,98.177939,97.401018,97.994469,98.028406,97.984211,97.088124,97.725461,98.118,97.932638,98.188219,98.158967,98.400199,97.923563,98.44697,99.266941,98.490382,98.461212,98.576247,98.207866,97.627328,98.587348,98.108114,97.766801
3847.0,99.622128,98.199044,97.421073,97.99911,98.035953,97.990726,97.109793,97.735232,98.129928,97.960938,98.198287,98.172384,98.433101,97.92698,98.447234,99.287663,98.493737,98.468178,98.593151,98.23,97.633721,98.59338,98.114028,97.77437
3846.0,99.626069,98.218522,97.439963,98.00583,98.042032,97.998942,97.131819,97.744729,98.132575,97.985906,98.20652,98.184452,98.454171,97.926199,98.450764,99.304728,98.49499,98.478128,98.60838,98.243463,97.638695,98.599583,98.122988,97.77594
3845.0,99.621576,98.227946,97.451035,98.008325,98.044586,98.005314,97.146344,97.752203,98.126409,98.004482,98.208778,98.19107,98.460437,97.92411,98.457599,99.312294,98.493853,98.485387,98.615509,98.246168,97.640556,98.605207,98.128127,97.773245
3844.0,99.607881,98.226034,97.451453,98.00478,98.040968,98.008265,97.151116,97.759188,98.114569,98.017569,98.205471,98.189413,98.454884,97.922098,98.46689,99.311348,98.491901,98.486186,98.613642,98.241873,97.639999,98.609027,98.126907,97.770694
3843.0,99.590674,98.216476,97.44238,97.998195,98.032421,98.009942,97.147135,97.765727,98.10052,98.024984,98.199889,98.181255,98.442417,97.921177,98.477597,99.305847,98.489801,98.481165,98.60796,98.235695,97.639681,98.610265,98.119543,97.770519
3842.0,99.577521,98.204883,97.427191,97.993846,98.02351,98.013193,97.137097,97.770654,98.08751,98.023927,98.196181,98.171301,98.42784,97.921852,98.488789,99.29933,98.486426,98.474931,98.604433,98.229926,97.640605,98.608639,98.108237,97.772375
3841.0,99.571602,98.196273,97.410458,97.9941,98.019312,98.019194,97.123887,97.772643,98.078331,98.012025,98.19554,98.161719,98.415302,97.924089,98.499447,99.292659,98.48086,98.472419,98.604502,98.224004,97.64213,98.604822,98.095214,97.773513
3840.0,99.570103,98.193588,97.39807,97.996936,98.022626,98.027321,97.111196,97.770975,98.075309,97.992278,98.195127,98.149517,98.408008,97.927888,98.507886,99.283798,98.474796,98.475786,98.604704,98.216877,97.644223,98.600594,98.082246,97.770622
3839.0,99.569375,98.19795,97.395126,98.000295,98.032051,98.035339,97.104956,97.766738,98.079686,97.974457,98.191503,98.133417,98.40795,97.93242,98.511714,99.271982,98.471807,98.484359,98.602312,98.209396,97.648416,98.598243,98.073213,97.764167
3838.0,99.568166,98.208801,97.401468,98.004999,98.042838,98.040454,97.10989,97.76193,98.089997,97.968423,98.184575,98.119823,98.414968,97.936183,98.509349,99.260831,98.474006,98.495607,98.599073,98.205149,97.655704,98.598863,98.072853,97.75927
3837.0,99.567894,98.222044,97.410917,98.011655,98.049716,98.040892,97.124913,97.758099,98.101882,97.975935,98.178138,98.11819,98.427022,97.938543,98.501875,99.254961,98.479798,98.506003,98.599022,98.206555,97.663545,98.601054,98.081074,97.760592
3836.0,99.57138,98.230926,97.416977,98.017311,98.051128,98.037178,97.143578,97.755586,98.111131,97.990959,98.175658,98.130892,98.441916,97.941213,98.492346,99.254357,98.486007,98.512335,98.603819,98.211598,97.668022,98.602693,98.091362,97.766304
3835.0,99.580717,98.230989,97.417851,98.018496,98.049759,98.031063,97.158792,97.754995,98.117163,98.005907,98.177583,98.151058,98.457266,97.946385,98.483503,99.254831,98.491294,98.512533,98.61118,98.216722,97.667665,98.603263,98.097516,97.769826
3834.0,99.594234,98.2243,97.415367,98.015215,98.048425,98.023195,97.166087,97.757093,98.122527,98.015659,98.181969,98.16812,98.469289,97.953589,98.476568,99.254033,98.495641,98.505813,98.615891,98.221463,97.663382,98.603934,98.099851,97.766686
3833.0,99.606554,98.216536,97.411393,98.009799,98.047814,98.013641,97.163807,97.760012,98.129111,98.018267,98.18612,98.174967,98.473221,97.960274,98.472118,99.253623,98.497846,98.492958,98.613142,98.227892,97.656995,98.6058,98.102728,97.757667
3832.0,99.613048,98.211452,97.406675,98.004508,98.047389,98.003707,97.154189,97.760709,98.135661,98.014398,98.188919,98.172663,98.466599,97.963761,98.471069,99.256906,98.495401,98.476417,98.603439,98.235864,97.6504,98.608208,98.109358,97.747762
3831.0,99.613382,98.209522,97.401938,98.000123,98.047226,97.996007,97.143182,97.758617,98.138971,98.006817,98.190455,98.16879,98.452607,97.962624,98.473809,99.264982,98.487192,98.46095,98.593578,98.241116,97.64536,98.609292,98.118976,97.742209
3830.0,99.610908,98.209723,97.398558,97.995285,98.048109,97.992538,97.136234,97.755036,98.136944,97.999577,98.190035,98.169695,98.43944,97.957749,98.478538,99.274174,98.475416,98.452335,98.590328,98.238809,97.642641,98.607666,98.12707,97.742579
3829.0,99.608878,98.212059,97.397502,97.988991,98.049529,97.992732,97.135501,97.75215,98.130814,97.997316,98.187885,98.175508,98.436073,97.950909,98.481494,99.27923,98.464989,98.453177,98.594106,98.228235,97.640973,98.60317,98.130319,97.74787
3828.0,99.606231,98.218856,97.398286,97.98276,98.049178,97.995013,97.13998,97.752662,98.124747,98.003754,98.187201,98.180475,98.446306,97.943405,98.480358,99.27884,98.461262,98.460874,98.598423,98.214326,97.638628,98.596776,98.130144,97.756613
3827.0,99.598042,98.230339,97.3991,97.97923,98.04592,97.99989,97.146706,97.758168,98.121987,98.018066,98.191304,98.178298,98.463797,97.937055,98.477608,99.276132,98.466405,98.469673,98.596438,98.203024,97.636553,98.590713,98.129746,97.766133
3826.0,99.580259,98.241114,97.397348,97.979488,98.0414,98.008622,97.15276,97.767591,98.120875,98.032828,98.197859,98.167766,98.474093,97.934139,98.478436,99.274828,98.476607,98.475498,98.587861,98.195194,97.637473,98.587849,98.129838,97.772833
3825.0,99.55329,98.243815,97.390582,97.981404,98.038536,98.01931,97.155525,97.776268,98.115447,98.038243,98.197197,98.153268,98.465741,97.935717,98.484589,99.275457,98.484249,98.478891,98.57864,98.1873,97.64222,98.590315,98.127701,97.774178
3824.0,99.52188,98.235653,97.378355,97.980416,98.039099,98.026773,97.150877,97.7775,98.100933,98.029967,98.17952,98.139576,98.440625,97.940539,98.491906,99.27492,98.484106,98.481617,98.574406,98.178119,97.648502,98.597917,98.12037,97.770058
3823.0,99.496006,98.220271,97.364454,97.972052,98.042686,98.027508,97.135351,97.766886,98.079647,98.014249,98.146639,98.127883,98.415579,97.946134,98.494998,99.268771,98.477774,98.482571,98.575652,98.171465,97.653145,98.606894,98.107436,97.762949
3822.0,99.488364,98.205273,97.357462,97.958881,98.044532,98.023166,97.115462,97.749383,98.062807,98.003786,98.121524,98.115553,98.411235,97.950149,98.493103,99.257244,98.472966,98.479017,98.577305,98.171911,97.652938,98.609673,98.094246,97.758643
3821.0,99.50444,98.196882,97.363301,97.952711,98.039896,98.019216,97.10464,97.738765,98.061525,98.003824,98.129643,98.103788,98.431227,97.949284,98.490042,99.24974,98.474732,98.469026,98.576331,98.179591,97.649167,98.60226,98.091215,97.760973
3820.0,99.535646,98.196134,97.376702,97.958358,98.033442,98.020235,97.106889,97.74115,98.074767,98.005963,98.163056,98.099533,98.457236,97.943707,98.489732,99.25334,98.478916,98.457684,98.57585,98.190059,97.648957,98.591055,98.098865,97.765009
