ν	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada  Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada  Eppendorf	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
3806.0	98.207346	97.999075	97.149486	97.768522	97.996517	98.193471	98.459159	99.264808	98.466545	98.199591	98.130496	97.796721
3805.0	98.213056	98.010524	97.143006	97.788166	97.995927	98.219822	98.457536	99.27124	98.459012	98.196304	98.134693	97.810868
3804.0	98.227756	98.024275	97.140208	97.803948	97.998024	98.232391	98.453837	99.276038	98.46648	98.194832	98.137844	97.823208
3803.0	98.248989	98.033475	97.138427	97.813408	97.999338	98.230588	98.450918	99.272007	98.475829	98.196026	98.137836	97.828336
3802.0	98.264033	98.034455	97.136634	97.819114	97.999538	98.227683	98.449654	99.258377	98.475587	98.197089	98.133946	97.823396
3801.0	98.262816	98.031932	97.135927	97.82573	97.999911	98.232925	98.448262	99.247169	98.466615	98.197012	98.130746	97.811745
3800.0	98.25093	98.028043	97.136485	97.829617	98.002137	98.235045	98.446416	99.249863	98.462731	98.199434	98.130112	97.800064
3799.0	98.239561	98.019159	97.139712	97.823677	98.007056	98.223881	98.446591	99.264372	98.472245	98.206426	98.129604	97.795185
3798.0	98.232694	98.005417	97.146287	97.808768	98.014764	98.207679	98.451562	99.281528	98.484479	98.215716	98.130006	97.800079
3797.0	98.227244	97.9912	97.152189	97.790177	98.024289	98.20031	98.460546	99.292444	98.486745	98.223224	98.131651	97.809209
3796.0	98.219452	97.981338	97.152469	97.77169	98.032069	98.205464	98.467116	99.293423	98.478612	98.226284	98.131361	97.812245
3795.0	98.212087	97.977868	97.147847	97.755365	98.035294	98.214802	98.465581	99.28809	98.468784	98.226967	98.127088	97.804668
3794.0	98.21269	97.979243	97.144736	97.743783	98.035702	98.219889	98.458238	99.283069	98.465266	98.230133	98.122142	97.792603
3793.0	98.224663	97.98262	97.148067	97.740159	98.037234	98.220432	98.452798	99.281221	98.468374	98.237851	98.122236	97.785228
3792.0	98.242573	97.985722	97.156161	97.745265	98.041032	98.220124	98.454725	99.280044	98.473345	98.247022	98.129219	97.785166
3791.0	98.255531	97.986996	97.162646	97.754409	98.043501	98.219662	98.462088	99.275537	98.475899	98.25252	98.138423	97.787039
3790.0	98.255438	97.986848	97.162308	97.760582	98.040019	98.216741	98.467318	99.267671	98.474534	98.252218	98.143751	97.784509
3789.0	98.244524	97.988473	97.154807	97.760453	98.030601	98.209472	98.464632	99.261705	98.471474	98.248938	98.144337	97.777218
3788.0	98.233949	97.995703	97.143967	97.755856	98.020431	98.197833	98.455143	99.263119	98.471651	98.247313	98.144274	97.770299
3787.0	98.234069	98.009561	97.135445	97.751098	98.015191	98.183946	98.445102	99.271999	98.47747	98.249434	98.14748	97.769264
3786.0	98.244791	98.026334	97.134089	97.749512	98.01696	98.172284	98.439748	99.282714	98.484058	98.253528	98.153712	97.775908
3785.0	98.255489	98.039482	97.140944	97.751626	98.0237	98.167798	98.438725	99.289177	98.482501	98.256339	98.159254	97.787724
3784.0	98.256364	98.044091	97.151952	97.755427	98.031296	98.171769	98.438226	99.290223	98.470235	98.256593	98.160678	97.800222
3783.0	98.248722	98.039597	97.160541	97.757888	98.035813	98.180205	98.437612	99.289574	98.45547	98.25594	98.157596	97.809933
3782.0	98.242274	98.029086	97.162222	97.757472	98.035577	98.188161	98.442083	99.291095	98.44903	98.256707	98.152423	97.815949
3781.0	98.243932	98.017492	97.157811	97.755979	98.032809	98.194786	98.457454	99.294992	98.453727	98.258947	98.148517	97.819354
3780.0	98.250847	98.009995	97.152518	97.757258	98.032294	98.203351	98.481518	99.298234	98.462603	98.260358	98.148339	97.821271
3779.0	98.254102	98.009065	97.149145	97.762216	98.035806	98.214204	98.502474	99.29768	98.466515	98.259458	98.151367	97.820158
3778.0	98.248737	98.011736	97.14458	97.766029	98.038793	98.221101	98.508363	99.291844	98.463625	98.257673	98.152959	97.813069
3777.0	98.236688	98.012528	97.134858	97.76234	98.034984	98.217766	98.49625	99.280421	98.458328	98.256793	98.147619	97.799798
3776.0	98.221765	98.009675	97.1206	97.75041	98.023598	98.205005	98.471745	99.264188	98.453092	98.255951	98.134348	97.784066
3775.0	98.205815	98.006127	97.106083	97.736496	98.010321	98.188658	98.442982	99.245138	98.44713	98.251294	98.117036	97.770414
3774.0	98.190347	98.005059	97.095222	97.728021	98.00145	98.173251	98.416394	99.226464	98.440782	98.239247	98.101074	97.761526
3773.0	98.179268	98.005926	97.088933	97.72729	97.998243	98.159909	98.397061	99.21182	98.436081	98.221275	98.090377	97.758247
3772.0	98.177544	98.005304	97.08619	97.730316	97.997714	98.149956	98.390032	99.203534	98.433388	98.205155	98.085896	97.76054
3771.0	98.185524	98.002558	97.087653	97.731402	97.997367	98.148061	98.397435	99.201762	98.430775	98.199514	98.086494	97.76767
3770.0	98.197809	98.0035	97.096183	97.728829	97.997154	98.158098	98.41464	99.206807	98.428456	98.206711	98.091972	97.777716
3769.0	98.209512	98.013636	97.111616	97.724917	97.997388	98.17568	98.432995	99.219994	98.431522	98.221584	98.10264	97.78754
3768.0	98.220113	98.028702	97.12858	97.72196	97.99735	98.191045	98.446937	99.239618	98.443802	98.236092	98.11554	97.794927
3767.0	98.231093	98.038159	97.141368	97.722661	97.996735	98.200305	98.45573	99.260057	98.459244	98.244943	98.126403	97.801006
3766.0	98.241535	98.034687	97.14687	97.72899	97.996393	98.206044	98.459383	99.274145	98.465497	98.247584	98.131919	97.806818
3765.0	98.247018	98.019497	97.144977	97.738505	97.996477	98.209329	98.456154	99.277224	98.457722	98.245607	98.130198	97.809973
3764.0	98.244261	98.000586	97.138597	97.744903	97.995784	98.206657	98.445915	99.27117	98.445051	98.240171	98.12219	97.80763
3763.0	98.235509	97.987038	97.132517	97.74477	97.994375	98.195958	98.434162	99.263447	98.441544	98.232402	98.112705	97.801754
3762.0	98.227423	97.984739	97.131289	97.743253	97.995827	98.18258	98.429543	99.261858	98.453095	98.224703	98.108482	97.799195
3761.0	98.225531	97.994434	97.138053	97.749932	98.005001	98.176023	98.437083	99.268994	98.475037	98.220489	98.113338	97.805682
3760.0	98.230866	98.011823	97.153837	97.768593	98.02163	98.18138	98.453848	99.280832	98.497749	98.222563	98.125708	97.820143
3759.0	98.240199	98.028884	97.174262	97.791508	98.037275	98.193795	98.471089	99.290253	98.511442	98.230511	98.13926	97.834213
3758.0	98.248353	98.038053	97.190471	97.807767	98.042447	98.204548	98.480408	99.292401	98.510869	98.238905	98.14642	97.840518
3757.0	98.25168	98.037613	97.195973	97.815318	98.035988	98.210729	98.478615	99.28854	98.498256	98.24054	98.144149	97.840298
3756.0	98.251578	98.033017	97.190657	97.821407	98.024475	98.21616	98.468234	99.285877	98.481971	98.234576	98.137293	97.840704
3755.0	98.253928	98.032101	97.17848	97.834765	98.014389	98.226004	98.45479	99.292537	98.471408	98.228872	98.135255	97.846905
3754.0	98.26251	98.037949	97.164502	97.857241	98.008153	98.24165	98.443251	99.310277	98.471299	98.231468	98.143012	97.857519
3753.0	98.272336	98.046412	97.154592	97.880336	98.005853	98.258941	98.435446	99.329627	98.479468	98.239997	98.15407	97.866408
3752.0	98.273216	98.052244	97.155705	97.891193	98.00729	98.271791	98.429869	99.3356	98.488043	98.242269	98.155625	97.87013
3751.0	98.263992	98.058375	97.170449	97.888446	98.010831	98.280613	98.422559	99.325147	98.488486	98.232512	98.146209	97.873606
3750.0	98.255997	98.07087	97.190589	97.886434	98.01232	98.291283	98.410154	99.311126	98.479487	98.22084	98.138281	97.882834
3749.0	98.255521	98.087043	97.207949	97.896015	98.008424	98.306555	98.392657	99.303568	98.469091	98.216861	98.140248	97.896888
3748.0	98.256442	98.100476	97.223789	97.912341	97.998645	98.322745	98.373138	99.300986	98.465235	98.21796	98.153012	97.910532
3747.0	98.254696	98.10912	97.240614	97.922988	97.984787	98.332209	98.359011	99.299481	98.467112	98.218688	98.176659	97.919282
3746.0	98.253381	98.112414	97.254064	97.91741	97.973549	98.330123	98.358853	99.297671	98.467844	98.21662	98.204567	97.920103
3745.0	98.255545	98.113954	97.259482	97.901669	97.973555	98.329644	98.370545	99.297945	98.46223	98.211335	98.222926	97.914791
3744.0	98.261367	98.119236	97.253506	97.892715	97.983383	98.342619	98.376961	99.305305	98.451445	98.206762	98.224741	97.905114
3743.0	98.267521	98.120269	97.23592	97.887577	97.992326	98.352252	98.365966	99.316687	98.44787	98.20762	98.212385	97.889758
3742.0	98.266218	98.106086	97.214372	97.871681	97.993257	98.345055	98.348036	99.322018	98.45806	98.212245	98.192785	97.872098
3741.0	98.253176	98.082306	97.197444	97.847246	97.987617	98.333704	98.341409	99.319485	98.465274	98.21597	98.178032	97.859659
3740.0	98.234103	98.06243	97.1876	97.82642	97.981158	98.333351	98.350117	99.316538	98.456199	98.216736	98.176505	97.855842
3739.0	98.221433	98.054102	97.182125	97.815124	97.974562	98.343986	98.361816	99.321719	98.437318	98.215655	98.186009	97.857209
3738.0	98.224498	98.053065	97.175069	97.808534	97.962946	98.35335	98.362015	99.335242	98.41894	98.214832	98.193741	97.856155
3737.0	98.240958	98.048556	97.163033	97.800086	97.945903	98.3539	98.348973	99.347744	98.405175	98.213884	98.186523	97.849647
3736.0	98.257355	98.036333	97.150791	97.789029	97.932543	98.350953	98.336364	99.349559	98.399247	98.211501	98.164325	97.844109
3735.0	98.262666	98.026358	97.14803	97.780719	97.934136	98.354126	98.341517	99.341049	98.408746	98.211177	98.143511	97.850011
3734.0	98.260628	98.032169	97.159344	97.781293	97.951854	98.366543	98.369004	99.331113	98.435382	98.219695	98.140751	97.871864
3733.0	98.262208	98.054162	97.178346	97.790187	97.974806	98.384031	98.405223	99.325664	98.463954	98.236823	98.155815	97.902643
3732.0	98.27107	98.077959	97.1929	97.798326	97.988855	98.397571	98.428392	99.322811	98.47361	98.252229	98.173806	97.927533
3731.0	98.281378	98.087139	97.197221	97.794683	97.985706	98.397001	98.424306	99.3171	98.460132	98.255429	98.179929	97.934529
3730.0	98.285131	98.077153	97.196987	97.777368	97.967083	98.379523	98.396222	99.305778	98.437799	98.245952	98.172669	97.923686
3729.0	98.280122	98.057649	97.201559	97.75799	97.943352	98.354134	98.361932	99.292426	98.422924	98.233799	98.164294	97.906618
3728.0	98.269961	98.042097	97.212265	97.751402	97.927444	98.333904	98.340581	99.282857	98.422641	98.23057	98.165942	97.896361
3727.0	98.259863	98.038139	97.220918	97.762654	97.92677	98.325933	98.339524	99.279901	98.434126	98.239494	98.175093	97.898624
3726.0	98.253446	98.04479	97.218679	97.782322	97.938307	98.326081	98.350583	99.282952	98.44798	98.253182	98.178719	97.909789
3725.0	98.251363	98.054543	97.204561	97.794696	97.953413	98.323383	98.359944	99.290079	98.454981	98.261776	98.167125	97.921403
3724.0	98.251136	98.059196	97.185315	97.792162	97.967187	98.311652	98.361311	99.29911	98.451572	98.261398	98.143482	97.926144
3723.0	98.250074	98.055907	97.169602	97.780907	97.981148	98.294709	98.358324	99.307196	98.441359	98.254548	98.120915	97.92083
3722.0	98.250572	98.049108	97.162806	97.774493	97.997951	98.281513	98.358944	99.312103	98.43342	98.246835	98.1128	97.907549
3721.0	98.257906	98.044415	97.163823	97.779883	98.016364	98.276106	98.369879	99.312413	98.434879	98.24321	98.121871	97.891374
3720.0	98.27344	98.043539	97.167559	97.792358	98.032299	98.276034	98.393224	99.308708	98.444438	98.245158	98.140218	97.878283
3719.0	98.29224	98.045191	97.169808	97.801968	98.042252	98.27775	98.424873	99.304317	98.454632	98.251491	98.157398	97.872427
3718.0	98.30605	98.047922	97.170795	97.802604	98.045286	98.280576	98.455374	99.301666	98.460053	98.260586	98.16604	97.873421
3717.0	98.310336	98.05294	97.176043	97.797767	98.042729	98.286899	98.475108	99.300757	98.461851	98.270866	98.165762	97.878619
3716.0	98.308537	98.062253	97.191457	97.796866	98.036521	98.296823	98.480374	99.300833	98.464537	98.281444	98.162237	97.886164
3715.0	98.307962	98.074809	97.215669	97.807243	98.02747	98.305317	98.474247	99.302269	98.468995	98.290218	98.16285	97.895604
3714.0	98.309711	98.083994	97.238623	97.82708	98.015477	98.303634	98.461973	99.304992	98.470623	98.292497	98.169422	97.906485
3713.0	98.304497	98.081262	97.249176	97.843827	98.001617	98.287207	98.447167	99.305096	98.465077	98.283694	98.175765	97.916243
3712.0	98.282847	98.066928	97.247129	97.844927	97.989009	98.264372	98.432686	99.298159	98.453682	98.266825	98.176919	97.922608
3711.0	98.25035	98.050717	97.239882	97.829792	97.981424	98.249365	98.424027	99.285287	98.442447	98.25399	98.176179	97.923139
3710.0	98.225363	98.039871	97.231341	97.809865	97.980186	98.249072	98.426606	99.272242	98.437177	98.253856	98.17871	97.915932
3709.0	98.220612	98.034144	97.222149	97.797661	97.984484	98.261945	98.439128	99.264144	98.439818	98.263269	98.184969	97.902375
3708.0	98.232835	98.031849	97.213442	97.796484	97.993193	98.283446	98.454152	99.261836	98.449199	98.272498	98.193007	97.886335
3707.0	98.249316	98.034287	97.209474	97.802507	98.005572	98.30839	98.464964	99.26304	98.46411	98.275381	98.201991	97.873504
3706.0	98.261307	98.042918	97.212678	97.809722	98.020582	98.329971	98.469646	99.26517	98.483155	98.272529	98.212481	97.86791
3705.0	98.268007	98.054247	97.220023	97.812913	98.035051	98.339205	98.469149	99.266706	98.501783	98.269168	98.222686	97.869663
3704.0	98.272247	98.05966	97.224142	97.808569	98.044166	98.329652	98.464651	99.267003	98.511241	98.269175	98.227498	97.873399
3703.0	98.273478	98.052378	97.21929	97.795487	98.044619	98.303131	98.456378	99.265313	98.503067	98.271149	98.221105	97.871078
3702.0	98.269332	98.036431	97.207088	97.778101	98.038969	98.272262	98.445846	99.262574	98.477794	98.271338	98.204845	97.859657
3701.0	98.261504	98.023969	97.194169	97.764694	98.034014	98.250121	98.436889	99.261043	98.449263	98.270232	98.187548	97.845944
3700.0	98.256254	98.022224	97.186758	97.760993	98.034101	98.239734	98.433387	99.261394	98.436093	98.272662	98.177511	97.841874
3699.0	98.258425	98.029152	97.188439	97.76793	98.037409	98.237535	98.436817	99.263042	98.446243	98.28125	98.178618	97.855061
3698.0	98.267048	98.038813	97.199104	97.784033	98.040038	98.241028	98.446141	99.266185	98.470638	98.293463	98.19045	97.881239
3697.0	98.277376	98.047974	97.214795	97.807151	98.041592	98.250432	98.457598	99.271825	98.492671	98.303729	98.208889	97.906748
3696.0	98.286301	98.057654	97.230327	97.833764	98.045471	98.263995	98.465074	99.280464	98.502776	98.309221	98.226877	97.919982
3695.0	98.295317	98.070398	97.241043	97.858609	98.053812	98.276391	98.463779	99.291395	98.503571	98.311207	98.238039	97.920267
3694.0	98.305889	98.086586	97.24542	97.878138	98.064932	98.282249	98.454932	99.303126	98.503446	98.311038	98.2398	97.916943
3693.0	98.315789	98.103571	97.245831	97.892877	98.076582	98.280087	98.447673	99.314441	98.509007	98.306464	98.23541	97.919594
3692.0	98.319831	98.117232	97.248686	97.904984	98.088544	98.271552	98.453999	99.323512	98.522808	98.295585	98.231438	97.931214
3691.0	98.313889	98.123877	97.260189	97.912726	98.100854	98.259943	98.478752	99.326259	98.541338	98.281565	98.232841	97.947188
3690.0	98.297674	98.123711	97.279802	97.911468	98.109392	98.251093	98.510417	99.319397	98.552872	98.270286	98.239568	97.961103
3689.0	98.277726	98.120934	97.295853	97.901716	98.108134	98.249955	98.527187	99.306765	98.544594	98.265263	98.247291	97.967964
3688.0	98.265528	98.117421	97.293604	97.88826	98.097209	98.252782	98.517353	99.295995	98.518329	98.266098	98.249094	97.964063
3687.0	98.267987	98.111826	97.275035	97.874894	98.085191	98.253646	98.490187	99.290252	98.492043	98.272522	98.241773	97.951395
3686.0	98.284282	98.107203	97.257048	97.865246	98.080301	98.25617	98.465756	99.289112	98.48098	98.286365	98.233033	97.937949
3685.0	98.307554	98.108205	97.252032	97.862108	98.083839	98.266439	98.45758	99.291274	98.485862	98.307269	98.232617	97.930441
3684.0	98.328005	98.11376	97.257096	97.863822	98.092345	98.281248	98.464147	99.295616	98.499073	98.327238	98.242685	97.92946
3683.0	98.338242	98.117673	97.260323	97.865665	98.101344	98.288185	98.474966	99.301568	98.513614	98.336137	98.256904	97.932583
3682.0	98.339805	98.117071	97.254224	97.8666	98.108533	98.279647	98.48374	99.309785	98.525712	98.332166	98.267565	97.939069
3681.0	98.340279	98.117855	97.243553	97.872556	98.113735	98.264456	98.49163	99.321917	98.533428	98.323184	98.271392	97.951083
3680.0	98.342838	98.128047	97.238731	97.889226	98.116597	98.259247	98.500593	99.338743	98.535508	98.316868	98.269107	97.968145
3679.0	98.343586	98.146132	97.242365	97.912205	98.114869	98.266319	98.508246	99.358045	98.533334	98.313516	98.262952	97.983438
3678.0	98.338785	98.155779	97.244158	97.926007	98.106198	98.265844	98.511079	99.372701	98.52964	98.308887	98.253815	97.985812
3677.0	98.327027	98.136985	97.232398	97.915887	98.092012	98.237928	98.509559	99.370448	98.523753	98.298263	98.239576	97.967145
3676.0	98.307163	98.095229	97.215491	97.889745	98.078609	98.198549	98.507492	99.347946	98.512369	98.279855	98.224654	97.934151
3675.0	98.283255	98.065143	97.211903	97.87296	98.071249	98.181767	98.506484	99.322728	98.499234	98.260765	98.222471	97.901832
3674.0	98.265513	98.065293	97.225573	97.87351	98.069148	98.189965	98.505377	99.309561	98.501062	98.250547	98.233056	97.877393
3673.0	98.261418	98.083797	97.247828	97.878432	98.068263	98.203434	98.50448	99.304196	98.52598	98.250076	98.245388	97.862362
3672.0	98.272996	98.103833	97.267286	97.878398	98.067462	98.212219	98.507595	99.298651	98.557745	98.2562	98.256261	97.859888
3671.0	98.295864	98.114697	97.274813	97.874603	98.070986	98.220579	98.518174	99.289971	98.576485	98.265726	98.264611	97.87081
3670.0	98.31868	98.117284	97.27188	97.875648	98.081636	98.239461	98.531047	99.283407	98.575438	98.276412	98.270017	97.890857
3669.0	98.333774	98.118955	97.264853	97.886164	98.09405	98.265537	98.536201	99.28682	98.562255	98.291028	98.275568	97.91018
3668.0	98.342922	98.119575	97.257403	97.89951	98.100379	98.280792	98.531332	99.29695	98.551952	98.312637	98.28036	97.921767
3667.0	98.348639	98.115861	97.252929	97.908109	98.100322	98.277317	98.523498	99.304062	98.549262	98.337146	98.282462	97.927828
3666.0	98.351085	98.10992	97.254525	97.911025	98.102089	98.262799	98.522601	99.305245	98.547999	98.357833	98.284355	97.933056
3665.0	98.351602	98.10602	97.263254	97.910343	98.114528	98.249078	98.534783	99.304948	98.544305	98.371381	98.288639	97.937923
3664.0	98.353329	98.105672	97.277104	97.906302	98.137958	98.242433	98.557342	99.307565	98.539061	98.378357	98.294244	97.940034
3663.0	98.358823	98.107581	97.291093	97.897209	98.162466	98.2418	98.580577	99.312672	98.534313	98.381129	98.297424	97.939098
3662.0	98.366804	98.111291	97.300837	97.883725	98.176576	98.24453	98.594834	99.316803	98.531939	98.381128	98.295262	97.939293
3661.0	98.373201	98.118698	97.306577	97.871687	98.178161	98.25155	98.59708	99.319144	98.533822	98.378425	98.288806	97.945513
3660.0	98.374884	98.129903	97.310991	97.867036	98.174221	98.263397	98.59125	99.32262	98.540406	98.373047	98.28155	97.956395
3659.0	98.371862	98.139636	97.313524	97.869654	98.170866	98.274863	98.582548	99.329308	98.548191	98.365979	98.275394	97.963722
3658.0	98.365602	98.14077	97.308847	97.873904	98.167035	98.27823	98.572755	99.337038	98.549515	98.358845	98.269137	97.95979
3657.0	98.35703	98.133496	97.294322	97.876787	98.159107	98.274698	98.560379	99.342312	98.539388	98.35406	98.262445	97.947038
3656.0	98.348142	98.12705	97.276406	97.882049	98.149269	98.274509	98.544891	99.346459	98.524325	98.354863	98.259927	97.936619
3655.0	98.342705	98.126968	97.266745	97.891712	98.144716	98.281743	98.529359	99.353526	98.520935	98.363084	98.265185	97.935865
3654.0	98.343499	98.129634	97.273636	97.90235	98.148948	98.291235	98.518897	99.364846	98.539521	98.37712	98.276924	97.943814
3653.0	98.351271	98.130391	97.295139	97.911176	98.158428	98.297373	98.517431	99.37897	98.571755	98.393711	98.291975	97.956461
3652.0	98.364318	98.128478	97.318506	97.918889	98.166559	98.298627	98.525254	99.391862	98.598813	98.407939	98.304509	97.970478
3651.0	98.376498	98.126616	97.329219	97.926686	98.167731	98.29817	98.538552	99.396588	98.60595	98.410944	98.305218	97.983528
3650.0	98.381476	98.131629	97.326338	97.935719	98.159736	98.303488	98.551425	99.392145	98.590446	98.395966	98.293745	97.996331
3649.0	98.381742	98.148928	97.321359	97.946377	98.14464	98.316782	98.559858	99.389817	98.562526	98.371013	98.285059	98.010441
3648.0	98.386067	98.173099	97.321232	97.956552	98.127421	98.330284	98.564315	99.398575	98.537232	98.354528	98.289119	98.022872
3647.0	98.396892	98.192849	97.32353	97.964081	98.113779	98.338005	98.567465	99.41273	98.522743	98.355535	98.299589	98.028139
3646.0	98.40838	98.202659	97.324079	97.969697	98.107332	98.342714	98.571868	99.421199	98.519439	98.368932	98.30803	98.024115
