ν	D-Alanina No Magnetizada Irradiada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada No Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
3704.0	98.516363	98.511241	98.632263	98.269175	97.596349	98.573061	98.227498	97.873399
3703.0	98.507843	98.503067	98.627328	98.271149	97.598129	98.570657	98.221105	97.871078
3702.0	98.49808	98.477794	98.618328	98.271338	97.600548	98.56914	98.204845	97.859657
3701.0	98.494612	98.449263	98.612135	98.270232	97.604372	98.57099	98.187548	97.845944
3700.0	98.500716	98.436093	98.614922	98.272662	97.609593	98.577404	98.177511	97.841874
3699.0	98.515545	98.446243	98.627091	98.28125	97.614743	98.58682	98.178618	97.855061
3698.0	98.535205	98.470638	98.643057	98.293463	97.618268	98.595479	98.19045	97.881239
3697.0	98.553179	98.492671	98.655183	98.303729	97.61939	98.599838	98.208889	97.906748
3696.0	98.562105	98.502776	98.658471	98.309221	97.618311	98.599427	98.226877	97.919982
3695.0	98.558588	98.503571	98.652404	98.311207	97.615909	98.596604	98.238039	97.920267
3694.0	98.54542	98.503446	98.640681	98.311038	97.614335	98.593727	98.2398	97.916943
3693.0	98.530754	98.509007	98.631259	98.306464	97.618317	98.592081	98.23541	97.919594
3692.0	98.523325	98.522808	98.633792	98.295585	97.633032	98.592816	98.231438	97.931214
3691.0	98.527911	98.541338	98.651987	98.281565	97.657821	98.596904	98.232841	97.947188
3690.0	98.541153	98.552872	98.675889	98.270286	97.680713	98.602303	98.239568	97.961103
3689.0	98.553759	98.544594	98.68819	98.265263	97.688733	98.604935	98.247291	97.967964
3688.0	98.559313	98.518329	98.682337	98.266098	97.683644	98.60468	98.249094	97.964063
3687.0	98.559213	98.492043	98.668929	98.272522	97.677456	98.60538	98.241773	97.951395
3686.0	98.559446	98.48098	98.6626	98.286365	97.678478	98.608963	98.233033	97.937949
3685.0	98.563049	98.485862	98.667959	98.307269	97.687207	98.614038	98.232617	97.930441
3684.0	98.567146	98.499073	98.678973	98.327238	97.69912	98.619343	98.242685	97.92946
3683.0	98.565927	98.513614	98.687517	98.336137	97.708957	98.625566	98.256904	97.932583
3682.0	98.558492	98.525712	98.689871	98.332166	97.713449	98.632834	98.267565	97.939069
3681.0	98.550434	98.533428	98.685383	98.323184	97.710951	98.636931	98.271392	97.951083
3680.0	98.547403	98.535508	98.674655	98.316868	97.701659	98.63205	98.269107	97.968145
3679.0	98.548065	98.533334	98.660478	98.313516	97.688797	98.618696	98.262952	97.983438
3678.0	98.544292	98.52964	98.647577	98.308887	97.678893	98.60634	98.253815	97.985812
3677.0	98.528819	98.523753	98.637501	98.298263	97.677615	98.605106	98.239576	97.967145
3676.0	98.504439	98.512369	98.627783	98.279855	97.682708	98.613524	98.224654	97.934151
3675.0	98.483099	98.499234	98.620422	98.260765	97.69145	98.622438	98.222471	97.901832
3674.0	98.47465	98.501062	98.620986	98.250547	97.703997	98.627283	98.233056	97.877393
3673.0	98.481284	98.52598	98.631802	98.250076	97.716983	98.62928	98.245388	97.862362
3672.0	98.49916	98.557745	98.650811	98.2562	97.725704	98.631132	98.256261	97.859888
3671.0	98.522312	98.576485	98.67188	98.265726	97.729814	98.635349	98.264611	97.87081
3670.0	98.545264	98.575438	98.688351	98.276412	97.732301	98.642388	98.270017	97.890857
3669.0	98.564226	98.562255	98.697508	98.291028	97.738563	98.651473	98.275568	97.91018
3668.0	98.577591	98.551952	98.699206	98.312637	97.749898	98.660437	98.28036	97.921767
3667.0	98.585011	98.549262	98.695292	98.337146	97.760855	98.66616	98.282462	97.927828
3666.0	98.586742	98.547999	98.690936	98.357833	97.766582	98.667715	98.284355	97.933056
3665.0	98.584584	98.544305	98.692547	98.371381	97.76665	98.666916	98.288639	97.937923
3664.0	98.581309	98.539061	98.702088	98.378357	97.763364	98.666138	98.294244	97.940034
3663.0	98.57856	98.534313	98.714082	98.381129	97.759227	98.666131	98.297424	97.939098
3662.0	98.576717	98.531939	98.720605	98.381128	97.755337	98.665591	98.295262	97.939293
3661.0	98.576696	98.533822	98.719762	98.378425	97.751533	98.662807	98.288806	97.945513
3660.0	98.579559	98.540406	98.717418	98.373047	97.748426	98.658284	98.28155	97.956395
3659.0	98.583775	98.548191	98.718962	98.365979	97.74775	98.654754	98.275394	97.963722
3658.0	98.584823	98.549515	98.721662	98.358845	97.751038	98.654737	98.269137	97.95979
3657.0	98.580089	98.539388	98.717034	98.35406	97.7573	98.657828	98.262445	97.947038
3656.0	98.573107	98.524325	98.703256	98.354863	97.76434	98.662415	98.259927	97.936619
3655.0	98.570012	98.520935	98.689019	98.363084	97.770229	98.668455	98.265185	97.935865
3654.0	98.573303	98.539521	98.683919	98.37712	97.77137	98.675406	98.276924	97.943814
3653.0	98.580746	98.571755	98.691093	98.393711	97.763853	98.680416	98.291975	97.956461
3652.0	98.587443	98.598813	98.707637	98.407939	97.74721	98.680258	98.304509	97.970478
3651.0	98.588573	98.60595	98.727267	98.410944	97.725646	98.674551	98.305218	97.983528
3650.0	98.582813	98.590446	98.743835	98.395966	97.704257	98.666495	98.293745	97.996331
3649.0	98.573744	98.562526	98.755323	98.371013	97.688049	98.660494	98.285059	98.010441
3648.0	98.567858	98.537232	98.762798	98.354528	97.681535	98.658096	98.289119	98.022872
3647.0	98.57019	98.522743	98.766801	98.355535	97.684804	98.657697	98.299589	98.028139
3646.0	98.580713	98.519439	98.76724	98.368932	97.692838	98.657227	98.30803	98.024115
3645.0	98.595446	98.525651	98.765645	98.385628	97.699366	98.655266	98.313501	98.01372
3644.0	98.609783	98.539345	98.76508	98.400384	97.699861	98.650401	98.319621	98.003912
3643.0	98.620335	98.556493	98.767485	98.412794	97.693331	98.642031	98.328544	98.00175
3642.0	98.625501	98.571245	98.771013	98.423649	97.682687	98.63229	98.337399	98.009065
3641.0	98.625461	98.578969	98.771155	98.432021	97.672386	98.625163	98.341664	98.021817
3640.0	98.621373	98.578874	98.765103	98.435669	97.665847	98.623041	98.339314	98.033735
3639.0	98.613449	98.573543	98.755062	98.432913	97.663492	98.624299	98.332126	98.04126
3638.0	98.600512	98.566502	98.746868	98.423605	97.663192	98.625847	98.323198	98.043937
3637.0	98.582779	98.560373	98.744267	98.409931	97.66126	98.626511	98.314255	98.042762
3636.0	98.564782	98.554794	98.744863	98.396834	97.653905	98.626309	98.305948	98.039672
3635.0	98.553762	98.546634	98.7425	98.390406	97.64011	98.623907	98.299079	98.037211
3634.0	98.553916	98.534439	98.734786	98.393547	97.623119	98.617494	98.295443	98.037553
3633.0	98.56354	98.522601	98.726916	98.40412	97.607933	98.608817	98.296916	98.041598
3632.0	98.57857	98.518542	98.727502	98.41797	97.59661	98.603828	98.304641	98.049587
3631.0	98.596156	98.525547	98.741298	98.431496	97.586465	98.607745	98.317758	98.062051
3630.0	98.61331	98.538848	98.763959	98.440636	97.571946	98.617756	98.332382	98.079315
3629.0	98.622984	98.546762	98.786515	98.442864	97.552004	98.62412	98.348354	98.099402
3628.0	98.617475	98.544999	98.804429	98.442358	97.535964	98.62322	98.368008	98.115536
3627.0	98.599475	98.545945	98.81561	98.443636	97.530379	98.620104	98.382536	98.122879
3626.0	98.580801	98.555851	98.81693	98.445175	97.531921	98.618579	98.38352	98.124608
3625.0	98.571141	98.567085	98.806874	98.445027	97.538012	98.619153	98.374477	98.124751
3624.0	98.570923	98.57578	98.78864	98.443791	97.55122	98.622322	98.36258	98.121865
3623.0	98.572443	98.58431	98.770498	98.443608	97.573446	98.628717	98.35177	98.112163
3622.0	98.568629	98.594282	98.762079	98.44743	97.600827	98.637377	98.342684	98.096182
3621.0	98.561332	98.604699	98.768909	98.45643	97.624101	98.645184	98.334661	98.081944
3620.0	98.559716	98.614018	98.788466	98.467757	97.633957	98.648637	98.330174	98.081431
3619.0	98.568547	98.62206	98.811409	98.477872	97.630278	98.647268	98.336037	98.099365
3618.0	98.58139	98.630294	98.827955	98.486161	97.624354	98.64477	98.354315	98.125785
3617.0	98.588523	98.63912	98.833352	98.492352	97.626965	98.645524	98.376411	98.146067
3616.0	98.586887	98.644345	98.827844	98.494229	97.639293	98.65144	98.390416	98.153082
3615.0	98.580727	98.641239	98.814288	98.489224	97.654673	98.661086	98.38839	98.147387
3614.0	98.575775	98.6313	98.798569	98.477821	97.664164	98.669831	98.371902	98.133992
3613.0	98.574415	98.622015	98.790503	98.466262	97.6632	98.672874	98.353647	98.11998
3612.0	98.575225	98.620241	98.798893	98.464108	97.653713	98.669248	98.349169	98.112843
3611.0	98.575689	98.625581	98.823766	98.476448	97.639269	98.661561	98.364951	98.118669
3610.0	98.574404	98.630425	98.85473	98.498727	97.622272	98.652744	98.39371	98.138696
3609.0	98.572444	98.627517	98.877893	98.519392	97.606515	98.644758	98.41934	98.166393
3608.0	98.573034	98.616922	98.886312	98.528103	97.597258	98.6395	98.43026	98.190568
3607.0	98.578543	98.606034	98.88433	98.52497	97.596492	98.638708	98.42902	98.204818
3606.0	98.589265	98.603592	98.882186	98.51977	97.600088	98.641751	98.427806	98.212813
3605.0	98.603706	98.613238	98.888549	98.523215	97.602379	98.644971	98.436711	98.223471
3604.0	98.619163	98.632287	98.906553	98.539056	97.601659	98.644374	98.456642	98.241563
3603.0	98.631507	98.653655	98.93154	98.561718	97.599687	98.639158	98.479596	98.263669
3602.0	98.636899	98.668971	98.95239	98.581595	97.59882	98.633444	98.495846	98.281172
3601.0	98.635503	98.674247	98.958807	98.593067	97.600663	98.633418	98.50084	98.287818
3600.0	98.632734	98.673731	98.950114	98.598762	97.605778	98.641408	98.497237	98.286074
3599.0	98.635176	98.675807	98.934731	98.605136	97.612661	98.652823	98.491444	98.284253
3598.0	98.644423	98.684397	98.922435	98.61509	97.617752	98.660083	98.48924	98.287875
3597.0	98.657122	98.696967	98.918134	98.625588	97.617267	98.658967	98.495068	98.296004
3596.0	98.669516	98.709243	98.921731	98.632467	97.610834	98.651301	98.510345	98.304318
3595.0	98.680469	98.718928	98.93035	98.634692	97.602112	98.642138	98.530529	98.309188
3594.0	98.68803	98.725211	98.941067	98.634689	97.59554	98.635412	98.547551	98.310024
3593.0	98.687596	98.727344	98.952301	98.635176	97.593368	98.632843	98.555876	98.307051
3592.0	98.675291	98.724857	98.964242	98.636771	97.596062	98.635502	98.55619	98.300236
3591.0	98.653502	98.719033	98.977303	98.638886	97.604522	98.644415	98.554118	98.290508
3590.0	98.63175	98.713611	98.989139	98.641292	97.620439	98.658846	98.553779	98.280742
3589.0	98.621948	98.711636	98.993884	98.644074	97.642445	98.674146	98.553543	98.27558
3588.0	98.629273	98.711303	98.988062	98.647246	97.662777	98.683311	98.550401	98.27972
3587.0	98.646569	98.709465	98.977802	98.652642	97.67296	98.683325	98.546379	98.293811
3586.0	98.662567	98.709727	98.974451	98.662667	97.672169	98.678282	98.545177	98.312266
3585.0	98.672467	98.718126	98.983743	98.67706	97.665641	98.674416	98.548258	98.328322
3584.0	98.67815	98.733375	99.002776	98.692664	97.659101	98.674731	98.556729	98.337971
3583.0	98.682127	98.748617	99.023456	98.70584	97.655233	98.678016	98.571089	98.340941
3582.0	98.684769	98.758753	99.037034	98.714664	97.654529	98.681616	98.587933	98.338961
3581.0	98.685785	98.763807	99.038173	98.720083	97.656218	98.683688	98.601836	98.335586
3580.0	98.686791	98.767421	99.028206	98.725642	97.658986	98.683743	98.610158	98.335129
3579.0	98.691398	98.773007	99.014435	98.73383	97.661345	98.681912	98.614597	98.339193
3578.0	98.701389	98.780834	99.005154	98.742768	97.662711	98.678843	98.617532	98.344653
3577.0	98.714315	98.788453	99.004223	98.746082	97.664341	98.676507	98.619206	98.3459
3576.0	98.724275	98.792937	99.009046	98.737855	97.667683	98.677488	98.618845	98.341097
3575.0	98.725824	98.79201	99.013257	98.717605	97.672381	98.68289	98.616971	98.333165
3574.0	98.716464	98.784655	99.011503	98.691549	97.675901	98.690658	98.614828	98.326285
3573.0	98.697803	98.772383	99.003762	98.669129	97.676271	98.697038	98.612934	98.322203
3572.0	98.674941	98.760609	98.996386	98.658794	97.673931	98.699628	98.610485	98.321759
3571.0	98.655405	98.757419	98.999112	98.665657	97.670605	98.699055	98.608132	98.327538
3570.0	98.646665	98.768646	99.018564	98.690227	97.667252	98.69808	98.609134	98.342259
3569.0	98.653127	98.791275	99.052075	98.725513	97.663776	98.69939	98.616293	98.363655
3568.0	98.672711	98.811474	99.087607	98.756578	97.659987	98.70346	98.627824	98.384281
3567.0	98.69701	98.815913	99.113713	98.770987	97.656712	98.707799	98.63986	98.399113
3566.0	98.717541	98.808399	99.129345	98.77166	97.655547	98.708924	98.65057	98.410671
3565.0	98.732107	98.807017	99.141266	98.772709	97.656939	98.705607	98.661137	98.423804
3564.0	98.742491	98.823111	99.154909	98.784364	97.659691	98.699345	98.674819	98.439061
3563.0	98.749638	98.851843	99.169657	98.805958	97.661607	98.691843	98.692925	98.453151
3562.0	98.753363	98.879717	99.180195	98.829646	97.660064	98.683419	98.710621	98.463587
3561.0	98.75472	98.895545	99.181659	98.84837	97.653991	98.674771	98.720241	98.470379
3560.0	98.756302	98.897295	99.174985	98.860704	97.646374	98.669469	98.71886	98.473805
3559.0	98.759822	98.892136	99.16755	98.869579	97.642998	98.672228	98.712303	98.473396
3558.0	98.764367	98.890165	99.167514	98.877989	97.647668	98.683676	98.710669	98.470133
3557.0	98.768084	98.897004	99.177607	98.886484	97.658967	98.69816	98.721071	98.467885
3556.0	98.771257	98.911183	99.194492	98.894089	97.671705	98.708088	98.743498	98.471159
3555.0	98.77686	98.92732	99.213221	98.901014	97.680913	98.710111	98.772096	98.481776
3554.0	98.787685	98.941404	99.230797	98.910357	97.684711	98.707039	98.799135	98.498202
3553.0	98.803366	98.953813	99.246026	98.926502	97.684297	98.704139	98.820657	98.518244
3552.0	98.820904	98.967928	99.258403	98.950897	97.682636	98.704665	98.838506	98.54063
3551.0	98.837767	98.986036	99.268383	98.979571	97.682112	98.708212	98.856702	98.564439
3550.0	98.852752	99.005845	99.277298	99.005569	97.682872	98.712195	98.875391	98.587744
3549.0	98.863562	99.02046	99.285173	99.022934	97.683212	98.714149	98.888414	98.606733
3548.0	98.866071	99.022854	99.289271	99.02831	97.681295	98.713469	98.886405	98.615985
3547.0	98.85863	99.012508	99.287279	99.021703	97.676429	98.711537	98.866028	98.612011
3546.0	98.847115	98.998683	99.28258	99.008626	97.670322	98.710227	98.837694	98.59799
3545.0	98.842441	98.994791	99.28324	98.999444	97.667085	98.710122	98.820939	98.583966
3544.0	98.850431	99.006562	99.293395	99.001909	97.670524	98.710532	98.827664	98.579241
3543.0	98.865401	99.026477	99.307989	99.013611	97.67998	98.710609	98.851415	98.584582
3542.0	98.875022	99.041419	99.318039	99.023957	97.689083	98.709646	98.874326	98.592812
3541.0	98.871711	99.044939	99.320559	99.024718	97.690755	98.707074	98.884297	98.596703
3540.0	98.859162	99.041044	99.321914	99.01752	97.684118	98.703256	98.884674	98.59601
3539.0	98.848775	99.037852	99.331639	99.010959	97.675727	98.699987	98.888804	98.597938
3538.0	98.850002	99.040338	99.353539	99.011611	97.673513	98.699403	98.905728	98.610573
3537.0	98.863661	99.049531	99.382302	99.019037	97.679501	98.701785	98.932052	98.635364
3536.0	98.882741	99.06497	99.407343	99.028219	97.688753	98.705025	98.956154	98.664496
3535.0	98.898971	99.085184	99.419727	99.034954	97.694253	98.706357	98.968898	98.686684
3534.0	98.908406	99.106468	99.417529	99.039103	97.692677	98.704783	98.970033	98.695849
3533.0	98.911926	99.1241	99.406643	99.044724	97.686131	98.70178	98.965771	98.694692
3532.0	98.911972	99.135405	99.396588	99.057307	97.67963	98.700029	98.962185	98.690818
3531.0	98.91012	99.140896	99.393588	99.07906	97.676735	98.701316	98.960636	98.690326
3530.0	98.907433	99.142448	99.396255	99.105144	97.676619	98.704841	98.958863	98.694377
3529.0	98.905805	99.14139	99.398542	99.125456	97.675395	98.707561	98.955832	98.699714
3528.0	98.907474	99.138618	99.397489	99.131896	97.670489	98.706824	98.955055	98.701799
3527.0	98.913059	99.135353	99.396934	99.125201	97.663076	98.702911	98.962747	98.699448
3526.0	98.920943	99.133198	99.402729	99.11476	97.656404	98.698647	98.982115	98.697937
3525.0	98.928888	99.133954	99.415771	99.111448	97.653097	98.696633	99.009197	98.705775
3524.0	98.936081	99.139931	99.431329	99.119797	97.654207	98.697212	99.03475	98.726295
3523.0	98.944059	99.153382	99.444995	99.135777	97.6594	98.699035	99.051625	98.75301
3522.0	98.955932	99.174312	99.457084	99.15183	97.666834	98.700923	99.060212	98.775873
3521.0	98.973601	99.198276	99.469851	99.163404	97.673161	98.702536	99.065961	98.791247
3520.0	98.994178	99.217252	99.482116	99.170568	97.675014	98.703708	99.071926	98.802504
3519.0	99.009969	99.22486	99.489586	99.175046	97.67101	98.703965	99.076173	98.812043
3518.0	99.014509	99.22221	99.49121	99.178328	97.662988	98.703343	99.077025	98.817195
3517.0	99.009826	99.218068	99.49258	99.182714	97.654761	98.702978	99.07855	98.816043
3516.0	99.005752	99.221322	99.500733	99.191383	97.649518	98.704363	99.087949	98.81335
3515.0	99.010489	99.233243	99.516752	99.205011	97.648313	98.708141	99.107615	98.816676
3514.0	99.022388	99.247631	99.535578	99.219477	97.65058	98.713789	99.13229	98.827912
3513.0	99.031882	99.257764	99.551994	99.229416	97.654953	98.71976	99.153386	98.841613
3512.0	99.030879	99.261407	99.564022	99.233929	97.658737	98.723293	99.164113	98.851485
3511.0	99.019735	99.26007	99.570848	99.236953	97.657851	98.721007	99.161517	98.855802
3510.0	99.005948	99.256474	99.57118	99.241747	97.650201	98.711645	99.148338	98.856368
3509.0	98.996679	99.253789	99.565654	99.246742	97.6398	98.698627	99.133666	98.854876
3508.0	98.992538	99.255068	99.558631	99.247936	97.634987	98.688483	99.127665	98.852152
3507.0	98.988286	99.261215	99.555135	99.244126	97.64058	98.685771	99.132678	98.849505
3506.0	98.979397	99.269981	99.556689	99.238077	97.652861	98.689792	99.140907	98.84847
3505.0	98.967366	99.277645	99.561067	99.232777	97.662661	98.695798	99.142578	98.849513
3504.0	98.958295	99.280786	99.565377	99.227876	97.663009	98.698692	99.135621	98.85182
3503.0	98.956411	99.27671	99.568663	99.22083	97.653718	98.696151	99.126554	98.85484
3502.0	98.960415	99.26486	99.572223	99.211334	97.63977	98.689801	99.122515	98.859129
3501.0	98.965914	99.249069	99.578052	99.203082	97.627021	98.684237	99.125051	98.865021
3500.0	98.968923	99.236811	99.586173	99.200613	97.61916	98.68386	99.131142	98.871038
3499.0	98.967112	99.234472	99.593014	99.205276	97.616425	98.689185	99.136792	98.874828
3498.0	98.961344	99.243334	99.594136	99.215078	97.616172	98.696273	99.139496	98.876368
3497.0	98.957417	99.259754	99.590066	99.227553	97.616178	98.700876	99.139666	98.879049
3496.0	98.962325	99.277862	99.587485	99.241085	97.617687	98.703032	99.139906	98.8858
3495.0	98.975435	99.291626	99.591896	99.253129	97.623637	98.70623	99.140721	98.894165
3494.0	98.985903	99.296731	99.600358	99.259612	97.63361	98.712216	99.137839	98.897635
3493.0	98.982674	99.29334	99.604192	99.258203	97.642542	98.71842	99.126967	98.893006
3492.0	98.966099	99.286376	99.59845	99.251305	97.645716	98.721331	99.111324	98.884549
3491.0	98.946394	99.280805	99.586215	99.24404	97.64341	98.720979	99.101313	98.879753
3490.0	98.932191	99.276562	99.574428	99.239946	97.639527	98.720922	99.105149	98.88242
3489.0	98.924624	99.269697	99.568128	99.240081	97.6367	98.724139	99.120682	98.891103
3488.0	98.922586	99.258588	99.568755	99.245484	97.634286	98.729914	99.137778	98.902435
3487.0	98.927863	99.247437	99.574702	99.257623	97.630776	98.734904	99.147587	98.91296
3486.0	98.941532	99.243452	99.582137	99.275222	97.626303	98.736534	99.148792	98.918646
3485.0	98.958421	99.251271	99.587795	99.292326	97.622242	98.734956	99.14639	98.916815
3484.0	98.969454	99.268926	99.592549	99.301241	97.619797	98.732219	99.146086	98.909913
3483.0	98.969146	99.28704	99.6004	99.297531	97.61983	98.730316	99.149031	98.904683
3482.0	98.959104	99.293414	99.612286	99.282795	97.622937	98.73003	99.151072	98.90538
3481.0	98.945115	99.282896	99.622821	99.263744	97.628086	98.731011	99.148166	98.909238
