ν,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
3802.0,98.264033,98.034455,98.015036,97.994707,97.999538,98.449654,97.908776,98.489054,98.475587,98.197089,97.640963,98.575612
3801.0,98.262816,98.031932,98.014988,97.989106,97.999911,98.448262,97.913456,98.48665,98.466615,98.197012,97.644149,98.581746
3800.0,98.25093,98.028043,98.020364,97.988867,98.002137,98.446416,97.917889,98.486105,98.462731,98.199434,97.652,98.590486
3799.0,98.239561,98.019159,98.031105,97.992906,98.007056,98.446591,97.925708,98.487311,98.472245,98.206426,97.660319,98.601083
3798.0,98.232694,98.005417,98.041977,97.998013,98.014764,98.451562,97.938014,98.48771,98.484479,98.215716,97.664126,98.608542
3797.0,98.227244,97.9912,98.049191,98.002446,98.024289,98.460546,97.951795,98.485432,98.486745,98.223224,97.6644,98.609855
3796.0,98.219452,97.981338,98.053502,98.00554,98.032069,98.467116,97.962824,98.480843,98.478612,98.226284,97.666364,98.607699
3795.0,98.212087,97.977868,98.057733,98.006393,98.035294,98.465581,97.968493,98.47589,98.468784,98.226967,97.672726,98.607373
3794.0,98.21269,97.979243,98.062543,98.004585,98.035702,98.458238,97.969463,98.472507,98.465266,98.230133,97.680756,98.610895
3793.0,98.224663,97.98262,98.066965,98.001973,98.037234,98.452798,97.969022,98.471896,98.468374,98.237851,97.686623,98.616039
3792.0,98.242573,97.985722,98.07134,98.002217,98.041032,98.454725,97.970661,98.47457,98.473345,98.247022,97.6898,98.62023
3791.0,98.255531,97.986996,98.077084,98.007751,98.043501,98.462088,97.97586,98.479863,98.475899,98.25252,97.691901,98.622861
3790.0,98.255438,97.986848,98.083415,98.017038,98.040019,98.467318,97.981971,98.485423,98.474534,98.252218,97.692829,98.623723
3789.0,98.244524,97.988473,98.08688,98.025473,98.030601,98.464632,97.983443,98.488227,98.471474,98.248938,97.69064,98.621691
3788.0,98.233949,97.995703,98.085378,98.02936,98.020431,98.455143,97.977375,98.487005,98.471651,98.247313,97.685361,98.616358
3787.0,98.234069,98.009561,98.081128,98.028719,98.015191,98.445102,97.967487,98.483771,98.47747,98.249434,97.680853,98.609963
3786.0,98.244791,98.026334,98.078338,98.026714,98.01696,98.439748,97.961392,98.482549,98.484058,98.253528,97.681838,98.606143
3785.0,98.255489,98.039482,98.078531,98.02648,98.0237,98.438725,97.963078,98.485581,98.482501,98.256339,97.689097,98.60645
3784.0,98.256364,98.044091,98.079243,98.028141,98.031296,98.438226,97.968733,98.490682,98.470235,98.256593,97.698093,98.608923
3783.0,98.248722,98.039597,98.076964,98.028628,98.035813,98.437612,97.970879,98.492701,98.45547,98.25594,97.702147,98.610245
3782.0,98.242274,98.029086,98.070148,98.024627,98.035577,98.442083,97.965716,98.487931,98.44903,98.256707,97.696939,98.608192
3781.0,98.243932,98.017492,98.060093,98.016011,98.032809,98.457454,97.956313,98.477541,98.453727,98.258947,97.683363,98.602502
3780.0,98.250847,98.009995,98.050078,98.006789,98.032294,98.481518,97.949801,98.467107,98.462603,98.260358,97.667521,98.594788
3779.0,98.254102,98.009065,98.044832,98.002451,98.035806,98.502474,97.950732,98.462306,98.466515,98.259458,97.658087,98.588652
3778.0,98.248737,98.011736,98.047895,98.005008,98.038793,98.508363,97.957516,98.464798,98.463625,98.257673,97.659705,98.587806
3777.0,98.236688,98.012528,98.058439,98.011496,98.034984,98.49625,97.965565,98.472163,98.458328,98.256793,97.669446,98.593142
3776.0,98.221765,98.009675,98.071413,98.017768,98.023598,98.471745,97.971486,98.48069,98.453092,98.255951,97.68065,98.601885
3775.0,98.205815,98.006127,98.081194,98.022455,98.010321,98.442982,97.974581,98.487955,98.44713,98.251294,97.688693,98.609946
3774.0,98.190347,98.005059,98.084785,98.026316,98.00145,98.416394,97.976036,98.492942,98.440782,98.239247,97.692392,98.614966
3773.0,98.179268,98.005926,98.082516,98.029382,97.998243,98.397061,97.976815,98.495215,98.436081,98.221275,97.692356,98.617187
3772.0,98.177544,98.005304,98.076583,98.030582,97.997714,98.390032,97.976906,98.495164,98.433388,98.205155,97.689844,98.617634
3771.0,98.185524,98.002558,98.069317,98.029666,97.997367,98.397435,97.976146,98.494387,98.430775,98.199514,97.686787,98.616696
3770.0,98.197809,98.0035,98.062565,98.027843,97.997154,98.41464,97.974487,98.49403,98.428456,98.206711,97.685462,98.61529
3769.0,98.209512,98.013636,98.058291,98.026564,97.997388,98.432995,97.972203,98.493361,98.431522,98.221584,97.687162,98.615958
3768.0,98.220113,98.028702,98.05838,98.026146,97.99735,98.446937,97.971225,98.491422,98.443802,98.236092,97.690784,98.620418
3767.0,98.231093,98.038159,98.062369,98.02536,97.996735,98.45573,97.9728,98.489123,98.459244,98.244943,97.69366,98.626331
3766.0,98.241535,98.034687,98.06755,98.023507,97.996393,98.459383,97.975356,98.488919,98.465497,98.247584,97.695057,98.628982
3765.0,98.247018,98.019497,98.070556,98.021389,97.996477,98.456154,97.975722,98.491855,98.457722,98.245607,97.696394,98.626163
3764.0,98.244261,98.000586,98.068748,98.019864,97.995784,98.445915,97.97207,98.495445,98.445051,98.240171,97.69786,98.62036
3763.0,98.235509,97.987038,98.061223,98.018862,97.994375,98.434162,97.965495,98.495895,98.441544,98.232402,97.697147,98.615612
3762.0,98.227423,97.984739,98.049131,98.018354,97.995827,98.429543,97.958704,98.492472,98.453095,98.224703,97.692157,98.613032
3761.0,98.225531,97.994434,98.036428,98.019056,98.005001,98.437083,97.954716,98.488556,98.475037,98.220489,97.684068,98.610667
3760.0,98.230866,98.011823,98.0276,98.020698,98.02163,98.453848,97.955025,98.487078,98.497749,98.222563,97.676083,98.606206
3759.0,98.240199,98.028884,98.023294,98.021624,98.037275,98.471089,97.957427,98.486349,98.511442,98.230511,97.670159,98.598813
3758.0,98.248353,98.038053,98.018496,98.02063,98.042447,98.480408,97.957384,98.482984,98.510869,98.238905,97.66434,98.588308
3757.0,98.25168,98.037613,98.007948,98.018173,98.035988,98.478615,97.952266,98.477515,98.498256,98.24054,97.65529,98.575301
3756.0,98.251578,98.033017,97.992659,98.015671,98.024475,98.468234,97.943348,98.474205,98.481971,98.234576,97.642867,98.562385
3755.0,98.253928,98.032101,97.97838,98.014228,98.014389,98.45479,97.933423,98.476833,98.471408,98.228872,97.630185,98.552751
3754.0,98.26251,98.037949,97.969303,98.013903,98.008153,98.443251,97.924513,98.485738,98.471299,98.231468,97.620068,98.547269
3753.0,98.272336,98.046412,97.965218,98.013558,98.005853,98.435446,97.918038,98.497629,98.479468,98.239997,97.6125,98.543921
3752.0,98.273216,98.052244,97.963151,98.01091,98.00729,98.429869,97.914955,98.507275,98.488043,98.242269,97.605324,98.540867
3751.0,98.263992,98.058375,97.959666,98.004379,98.010831,98.422559,97.912697,98.511021,98.488486,98.232512,97.597824,98.538755
3750.0,98.255997,98.07087,97.953778,97.996964,98.01232,98.410154,97.906467,98.511122,98.479487,98.22084,97.592962,98.538898
3749.0,98.255521,98.087043,97.946478,97.992889,98.008424,98.392657,97.897343,98.512955,98.469091,98.216861,97.590837,98.540459
3748.0,98.256442,98.100476,97.94053,97.991206,97.998645,98.373138,97.890778,98.51603,98.465235,98.21796,97.58661,98.54254
3747.0,98.254696,98.10912,97.938402,97.986592,97.984787,98.359011,97.88727,98.513165,98.467112,98.218688,97.575804,98.546125
3746.0,98.253381,98.112414,97.938125,97.975738,97.973549,98.358853,97.882749,98.498582,98.467844,98.21662,97.558411,98.551128
3745.0,98.255545,98.113954,97.930909,97.961167,97.973555,98.370545,97.873136,98.476342,98.46223,98.211335,97.539357,98.551918
3744.0,98.261367,98.119236,97.915485,97.950149,97.983383,98.376961,97.856564,98.458506,98.451445,98.206762,97.531546,98.548291
3743.0,98.267521,98.120269,97.902306,97.945575,97.992326,98.365966,97.839796,98.45158,98.44787,98.20762,97.540933,98.55047
3742.0,98.266218,98.106086,97.895642,97.942421,97.993257,98.348036,97.83261,98.452043,98.45806,98.212245,97.555028,98.561618
3741.0,98.253176,98.082306,97.890379,97.935014,97.987617,98.341409,97.832928,98.455258,98.465274,98.21597,97.558865,98.573551
3740.0,98.234103,98.06243,97.882312,97.922061,97.981158,98.350117,97.831929,98.460038,98.456199,98.216736,97.549519,98.579171
3739.0,98.221433,98.054102,97.872406,97.90618,97.974562,98.361816,97.824978,98.466079,98.437318,98.215655,97.534977,98.578292
3738.0,98.224498,98.053065,97.864521,97.892845,97.962946,98.362015,97.815737,98.472255,98.41894,98.214832,97.52554,98.574219
3737.0,98.240958,98.048556,97.860074,97.887181,97.945903,98.348973,97.812254,98.477443,98.405175,98.213884,97.524542,98.56849
3736.0,98.257355,98.036333,97.859013,97.889888,97.932543,98.336364,97.820811,98.480945,98.399247,98.211501,97.528529,98.562892
3735.0,98.262666,98.026358,97.86352,97.895772,97.934136,98.341517,97.839538,98.48169,98.408746,98.211177,97.532814,98.561809
3734.0,98.260628,98.032169,97.872537,97.897083,97.951854,98.369004,97.856867,98.478522,98.435382,98.219695,97.532428,98.565895
3733.0,98.262208,98.054162,97.87828,97.889441,97.974806,98.405223,97.860168,98.47091,98.463954,98.236823,97.522971,98.568023
3732.0,98.27107,98.077959,97.873481,97.874637,97.988855,98.428392,97.845999,98.45879,98.47361,98.252229,97.50659,98.56124
3731.0,98.281378,98.087139,97.860124,97.858323,97.985706,98.424306,97.82267,98.443239,98.460132,98.255429,97.491489,98.54687
3730.0,98.285131,98.077153,97.847219,97.84528,97.967083,98.396222,97.802666,98.426948,98.437799,98.245952,97.48359,98.532417
3729.0,98.280122,98.057649,97.841409,97.837152,97.943352,98.361932,97.792772,98.413776,98.422924,98.233799,97.482286,98.524438
3728.0,98.269961,98.042097,97.842754,97.834113,97.927444,98.340581,97.793028,98.407842,98.422641,98.23057,97.484526,98.524998
3727.0,98.259863,98.038139,97.847345,97.835727,97.92677,98.339524,97.800177,98.411118,98.434126,98.239494,97.48853,98.531696
3726.0,98.253446,98.04479,97.851598,97.839967,97.938307,98.350583,97.80961,98.42039,98.44798,98.253182,97.49362,98.539942
3725.0,98.251363,98.054543,97.855142,97.844707,97.953413,98.359944,97.817669,98.428974,98.454981,98.261776,97.498775,98.545807
3724.0,98.251136,98.059196,97.860898,97.850978,97.967187,98.361311,97.823917,98.432899,98.451572,98.261398,97.503741,98.547808
3723.0,98.250074,98.055907,97.873131,97.862206,97.981148,98.358324,97.831007,98.433665,98.441359,98.254548,97.511004,98.54752
3722.0,98.250572,98.049108,97.893506,97.879541,97.997951,98.358944,97.841367,98.434937,98.43342,98.246835,97.523972,98.548323
3721.0,98.257906,98.044415,97.921331,97.900929,98.016364,98.369879,97.856522,98.438945,98.434879,98.24321,97.544222,98.553548
3720.0,98.27344,98.043539,97.954374,97.923278,98.032299,98.393224,97.876985,98.445792,98.444438,98.245158,97.569872,98.564215
3719.0,98.29224,98.045191,97.986357,97.944137,98.042252,98.424873,97.901184,98.454735,98.454632,98.251491,97.597542,98.578462
3718.0,98.30605,98.047922,98.007352,97.96183,98.045286,98.455374,97.925427,98.465193,98.460053,98.260586,97.623941,98.592443
3717.0,98.310336,98.05294,98.008483,97.973292,98.042729,98.475108,97.944153,98.475718,98.461851,98.270866,97.644352,98.601707
3716.0,98.308537,98.062253,97.988961,97.974655,98.036521,98.480374,97.952067,98.483508,98.464537,98.281444,97.653276,98.603165
3715.0,98.307962,98.074809,97.956715,97.96337,98.02747,98.474247,97.945612,98.485984,98.468995,98.290218,97.646047,98.595412
3714.0,98.309711,98.083994,97.920171,97.94049,98.015477,98.461973,97.925207,98.483425,98.470623,98.292497,97.622145,98.579582
3713.0,98.304497,98.081262,97.887391,97.913439,98.001617,98.447167,97.898796,98.480065,98.465077,98.283694,97.588332,98.561138
3712.0,98.282847,98.066928,97.86365,97.892492,97.989009,98.432686,97.878984,98.479314,98.453682,98.266825,97.556304,98.548223
3711.0,98.25035,98.050717,97.854299,97.885065,97.981424,98.424027,97.87291,98.479516,98.442447,98.25399,97.537633,98.546234
3710.0,98.225363,98.039871,97.860789,97.890353,97.980186,98.426606,97.877286,98.477116,98.437177,98.253856,97.536067,98.552876
3709.0,98.220612,98.034144,97.877966,97.901407,97.984484,98.439128,97.883611,98.472222,98.439818,98.263269,97.546707,98.561535
3708.0,98.232835,98.031849,97.898722,97.911463,97.993193,98.454152,97.88652,98.4676,98.449199,98.272498,97.562411,98.56808
3707.0,98.249316,98.034287,97.915701,97.916849,98.005572,98.464964,97.885627,98.464776,98.46411,98.275381,97.577248,98.571962
3706.0,98.261307,98.042918,97.926998,97.918128,98.020582,98.469646,97.884175,98.462949,98.483155,98.272529,97.5879,98.573982
3705.0,98.268007,98.054247,97.933073,97.918506,98.035051,98.469149,97.886737,98.46064,98.501783,98.269168,97.593753,98.574405
3704.0,98.272247,98.05966,97.938179,97.922169,98.044166,98.464651,97.89632,98.458724,98.511241,98.269175,97.596349,98.573061
3703.0,98.273478,98.052378,97.945974,97.930785,98.044619,98.456378,97.912281,98.460456,98.503067,98.271149,97.598129,98.570657
3702.0,98.269332,98.036431,97.957884,97.94167,98.038969,98.445846,97.927955,98.468384,98.477794,98.271338,97.600548,98.56914
3701.0,98.261504,98.023969,97.971111,97.950334,98.034014,98.436889,97.934862,98.481055,98.449263,98.270232,97.604372,98.57099
3700.0,98.256254,98.022224,97.982447,97.955254,98.034101,98.433387,97.930894,98.49396,98.436093,98.272662,97.609593,98.577404
3699.0,98.258425,98.029152,97.988539,97.957581,98.037409,98.436817,97.92208,98.501994,98.446243,98.28125,97.614743,98.58682
3698.0,98.267048,98.038813,97.987641,97.95961,98.040038,98.446141,97.915886,98.502623,98.470638,98.293463,97.618268,98.595479
3697.0,98.277376,98.047974,97.980498,97.962609,98.041592,98.457598,97.915346,98.497577,98.492671,98.303729,97.61939,98.599838
3696.0,98.286301,98.057654,97.969496,97.965657,98.045471,98.465074,97.917777,98.491719,98.502776,98.309221,97.618311,98.599427
3695.0,98.295317,98.070398,97.959082,97.967203,98.053812,98.463779,97.918671,98.48995,98.503571,98.311207,97.615909,98.596604
3694.0,98.305889,98.086586,97.952527,97.96814,98.064932,98.454932,97.916704,98.49519,98.503446,98.311038,97.614335,98.593727
3693.0,98.315789,98.103571,97.955528,97.973912,98.076582,98.447673,97.915536,98.508758,98.509007,98.306464,97.618317,98.592081
3692.0,98.319831,98.117232,97.972189,97.990123,98.088544,98.453999,97.921933,98.5297,98.522808,98.295585,97.633032,98.592816
3691.0,98.313889,98.123877,98.00206,98.015877,98.100854,98.478752,97.940149,98.553208,98.541338,98.281565,97.657821,98.596904
3690.0,98.297674,98.123711,98.031646,98.038957,98.109392,98.510417,97.964953,98.56964,98.552872,98.270286,97.680713,98.602303
3689.0,98.277726,98.120934,98.045335,98.046422,98.108134,98.527187,97.981347,98.570984,98.544594,98.265263,97.688733,98.604935
3688.0,98.265528,98.117421,98.043696,98.039414,98.097209,98.517353,97.980599,98.559266,98.518329,98.266098,97.683644,98.60468
3687.0,98.267987,98.111826,98.040095,98.029213,98.085191,98.490187,97.97055,98.54392,98.492043,98.272522,97.677456,98.60538
3686.0,98.284282,98.107203,98.04516,98.023345,98.080301,98.465756,97.96381,98.532021,98.48098,98.286365,97.678478,98.608963
3685.0,98.307554,98.108205,98.057712,98.022267,98.083839,98.45758,97.965308,98.525445,98.485862,98.307269,97.687207,98.614038
3684.0,98.328005,98.11376,98.071857,98.024344,98.092345,98.464147,97.972439,98.523142,98.499073,98.327238,97.69912,98.619343
3683.0,98.338242,98.117673,98.081752,98.028951,98.101344,98.474966,97.980876,98.5232,98.513614,98.336137,97.708957,98.625566
3682.0,98.339805,98.117071,98.086731,98.03665,98.108533,98.48374,97.988014,98.525165,98.525712,98.332166,97.713449,98.632834
3681.0,98.340279,98.117855,98.085482,98.046201,98.113735,98.49163,97.992902,98.530153,98.533428,98.323184,97.710951,98.636931
3680.0,98.342838,98.128047,98.076084,98.054523,98.116597,98.500593,97.994484,98.539033,98.535508,98.316868,97.701659,98.63205
3679.0,98.343586,98.146132,98.059243,98.058648,98.114869,98.508246,97.991566,98.549534,98.533334,98.313516,97.688797,98.618696
3678.0,98.338785,98.155779,98.041756,98.059244,98.106198,98.511079,97.985003,98.557503,98.52964,98.308887,97.678893,98.60634
3677.0,98.327027,98.136985,98.032909,98.062061,98.092012,98.509559,97.981798,98.56178,98.523753,98.298263,97.677615,98.605106
3676.0,98.307163,98.095229,98.033162,98.070817,98.078609,98.507492,97.988688,98.564832,98.512369,98.279855,97.682708,98.613524
3675.0,98.283255,98.065143,98.037867,98.082329,98.071249,98.506484,98.000342,98.567386,98.499234,98.260765,97.69145,98.622438
3674.0,98.265513,98.065293,98.045995,98.090999,98.069148,98.505377,98.009068,98.568175,98.501062,98.250547,97.703997,98.627283
3673.0,98.261418,98.083797,98.057972,98.092542,98.068263,98.50448,98.015524,98.565723,98.52598,98.250076,97.716983,98.62928
3672.0,98.272996,98.103833,98.071563,98.085404,98.067462,98.507595,98.020806,98.559559,98.557745,98.2562,97.725704,98.631132
3671.0,98.295864,98.114697,98.085499,98.07452,98.070986,98.518174,98.026515,98.553833,98.576485,98.265726,97.729814,98.635349
3670.0,98.31868,98.117284,98.098025,98.067678,98.081636,98.531047,98.034201,98.553298,98.575438,98.276412,97.732301,98.642388
3669.0,98.333774,98.118955,98.109534,98.069215,98.09405,98.536201,98.041268,98.556668,98.562255,98.291028,97.738563,98.651473
3668.0,98.342922,98.119575,98.120517,98.077204,98.100379,98.531332,98.046249,98.559701,98.551952,98.312637,97.749898,98.660437
3667.0,98.348639,98.115861,98.129094,98.085882,98.100322,98.523498,98.050466,98.560089,98.549262,98.337146,97.760855,98.66616
3666.0,98.351085,98.10992,98.133809,98.090888,98.102089,98.522601,98.053887,98.557727,98.547999,98.357833,97.766582,98.667715
3665.0,98.351602,98.10602,98.13586,98.091733,98.114528,98.534783,98.055007,98.553986,98.544305,98.371381,97.76665,98.666916
3664.0,98.353329,98.105672,98.136832,98.090174,98.137958,98.557342,98.053014,98.549951,98.539061,98.378357,97.763364,98.666138
3663.0,98.358823,98.107581,98.136651,98.088032,98.162466,98.580577,98.04882,98.545415,98.534313,98.381129,97.759227,98.666131
3662.0,98.366804,98.111291,98.133864,98.086261,98.176576,98.594834,98.044998,98.540105,98.531939,98.381128,97.755337,98.665591
3661.0,98.373201,98.118698,98.127896,98.085309,98.178161,98.59708,98.043594,98.535432,98.533822,98.378425,97.751533,98.662807
3660.0,98.374884,98.129903,98.121588,98.085679,98.174221,98.59125,98.044524,98.534,98.540406,98.373047,97.748426,98.658284
3659.0,98.371862,98.139636,98.119211,98.087414,98.170866,98.582548,98.045993,98.537134,98.548191,98.365979,97.74775,98.654754
3658.0,98.365602,98.14077,98.122164,98.090075,98.167035,98.572755,98.0465,98.543631,98.549515,98.358845,97.751038,98.654737
3657.0,98.35703,98.133496,98.125597,98.093343,98.159107,98.560379,98.046287,98.550866,98.539388,98.35406,97.7573,98.657828
3656.0,98.348142,98.12705,98.123408,98.09783,98.149269,98.544891,98.045886,98.557008,98.524325,98.354863,97.76434,98.662415
3655.0,98.342705,98.126968,98.115775,98.104215,98.144716,98.529359,98.046418,98.561691,98.520935,98.363084,97.770229,98.668455
3654.0,98.343499,98.129634,98.107391,98.110602,98.148948,98.518897,98.04864,98.564105,98.539521,98.37712,97.77137,98.675406
3653.0,98.351271,98.130391,98.101814,98.112999,98.158428,98.517431,98.050092,98.562462,98.571755,98.393711,97.763853,98.680416
3652.0,98.364318,98.128478,98.099748,98.108983,98.166559,98.525254,98.047231,98.557069,98.598813,98.407939,97.74721,98.680258
3651.0,98.376498,98.126616,98.098943,98.10013,98.167731,98.538552,98.04186,98.552497,98.60595,98.410944,97.725646,98.674551
3650.0,98.381476,98.131629,98.092983,98.088757,98.159736,98.551425,98.038888,98.55292,98.590446,98.395966,97.704257,98.666495
3649.0,98.381742,98.148928,98.078163,98.075763,98.14464,98.559858,98.037607,98.556026,98.562526,98.371013,97.688049,98.660494
3648.0,98.386067,98.173099,98.061514,98.063597,98.127421,98.564315,98.033904,98.557535,98.537232,98.354528,97.681535,98.658096
3647.0,98.396892,98.192849,98.054186,98.055707,98.113779,98.567465,98.027942,98.557221,98.522743,98.355535,97.684804,98.657697
3646.0,98.40838,98.202659,98.060199,98.052841,98.107332,98.571868,98.022666,98.556198,98.519439,98.368932,97.692838,98.657227
