ν	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  Magnetizada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina Irradiada  Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  Magnetizada Petri
1997.0	94.460446	97.217613	95.720568	95.693277	92.917115	96.338621	97.487333	96.675232	97.077872	97.407839	97.501297	96.431561
1996.0	94.421073	97.174677	95.725572	95.677046	92.920128	96.274878	97.437191	96.670481	97.000516	97.332796	97.502348	96.392278
1995.0	94.401728	97.15337	95.729859	95.695432	92.93282	96.218979	97.399143	96.674303	96.97293	97.296674	97.503284	96.379981
1994.0	94.421436	97.175674	95.718208	95.740696	92.964958	96.196427	97.402227	96.667531	97.009454	97.302451	97.486509	96.395544
1993.0	94.484535	97.235206	95.694764	95.80751	93.031911	96.215413	97.457914	96.642076	97.092188	97.327257	97.449803	96.428027
1992.0	94.582062	97.303963	95.694307	95.903109	93.150578	96.273027	97.549633	96.621773	97.183232	97.357577	97.416886	96.485219
1991.0	94.680118	97.355081	95.731215	96.015418	93.300832	96.345315	97.633799	96.622371	97.235918	97.390486	97.409607	96.568227
1990.0	94.733753	97.377677	95.776926	96.100693	93.418745	96.389351	97.664415	96.628621	97.217736	97.41277	97.426629	96.632505
1989.0	94.728062	97.37362	95.807535	96.12248	93.456007	96.378378	97.627927	96.630681	97.137264	97.406187	97.457835	96.6207
1988.0	94.68807	97.346626	95.831489	96.083588	93.42889	96.325126	97.550483	96.640311	97.036846	97.371066	97.496383	96.532586
1987.0	94.640538	97.29725	95.854379	96.010452	93.388737	96.258556	97.468123	96.653396	96.949505	97.325113	97.528087	96.429206
1986.0	94.588957	97.229299	95.860023	95.928752	93.363552	96.196016	97.399329	96.641776	96.877971	97.280732	97.534679	96.369995
1985.0	94.535066	97.157983	95.846471	95.862151	93.349642	96.150585	97.347087	96.603319	96.820653	97.238256	97.521019	96.371004
1984.0	94.496231	97.104564	95.838476	95.825872	93.339848	96.139706	97.308355	96.573975	96.791052	97.19789	97.514876	96.414898
1983.0	94.48354	97.080372	95.841088	95.808122	93.33406	96.164207	97.27351	96.566835	96.795588	97.164995	97.524483	96.46959
1982.0	94.486191	97.082072	95.824307	95.784938	93.337442	96.200017	97.236706	96.549023	96.816914	97.147779	97.522348	96.502133
1981.0	94.495945	97.104068	95.780426	95.764685	93.36941	96.232202	97.218899	96.508888	96.840618	97.159476	97.491631	96.506838
1980.0	94.527916	97.14765	95.758155	95.789006	93.455108	96.276988	97.260864	96.497309	96.878274	97.214472	97.464812	96.519702
1979.0	94.59932	97.214468	95.806302	95.87346	93.586623	96.348933	97.375589	96.561612	96.944012	97.309423	97.486605	96.579147
1978.0	94.702814	97.294579	95.913837	95.980095	93.715618	96.429036	97.522687	96.67646	97.026831	97.415043	97.552286	96.676705
1977.0	94.816469	97.36944	96.03734	96.073144	93.811297	96.494613	97.651241	96.784007	97.109446	97.500947	97.615656	96.774614
1976.0	94.923376	97.425561	96.15152	96.163937	93.89763	96.553684	97.750092	96.864137	97.19261	97.559169	97.649658	96.860398
1975.0	95.00897	97.462625	96.239749	96.269158	94.004255	96.614657	97.831864	96.919163	97.272782	97.591029	97.664032	96.943748
1974.0	95.062523	97.491749	96.278824	96.363962	94.11932	96.653821	97.893835	96.938146	97.322356	97.592218	97.672619	97.013267
1973.0	95.093624	97.526541	96.272274	96.409606	94.219756	96.648715	97.923906	96.924746	97.322498	97.569114	97.678654	97.041562
1972.0	95.122977	97.566931	96.260785	96.397365	94.305994	96.613778	97.923256	96.916193	97.29389	97.548174	97.68575	97.025969
1971.0	95.147757	97.59216	96.269819	96.342833	94.374353	96.570493	97.898171	96.934323	97.26898	97.548479	97.697445	96.98964
1970.0	95.141403	97.581028	96.281392	96.26678	94.394852	96.512882	97.848084	96.956052	97.254855	97.560627	97.709088	96.9505
1969.0	95.094075	97.539476	96.276764	96.201336	94.356388	96.435849	97.782326	96.959906	97.243409	97.566305	97.71496	96.915967
1968.0	95.027664	97.495123	96.267456	96.181401	94.30329	96.367518	97.728607	96.960321	97.23222	97.56091	97.716407	96.894175
1967.0	94.965473	97.462939	96.262704	96.205031	94.285859	96.334981	97.702988	96.968402	97.212844	97.544135	97.712389	96.882619
1966.0	94.914737	97.434206	96.245982	96.228939	94.300396	96.322245	97.690161	96.963686	97.16585	97.510069	97.695234	96.860874
1965.0	94.883415	97.404944	96.208906	96.222423	94.318865	96.302291	97.674509	96.937398	97.096005	97.465339	97.668525	96.822794
1964.0	94.882632	97.394234	96.172889	96.199447	94.348263	96.289066	97.670909	96.920198	97.049603	97.437403	97.654465	96.798578
1963.0	94.905746	97.421617	96.159255	96.187198	94.415815	96.318506	97.703442	96.937923	97.070012	97.446387	97.670308	96.818317
1962.0	94.930094	97.47819	96.169927	96.193476	94.516249	96.392494	97.769609	96.977933	97.150037	97.482516	97.708589	96.870462
1961.0	94.941453	97.528542	96.204445	96.213403	94.612782	96.472753	97.84303	97.019746	97.243091	97.522903	97.748995	96.920359
1960.0	94.934398	97.537561	96.25875	96.237953	94.681096	96.524055	97.900331	97.061319	97.306609	97.556334	97.777831	96.954731
1959.0	94.896233	97.495269	96.300618	96.245743	94.722767	96.541037	97.931477	97.095125	97.322504	97.581219	97.788259	96.981901
1958.0	94.825568	97.426549	96.290087	96.217484	94.745969	96.541018	97.937567	97.099587	97.298293	97.598284	97.777477	97.003966
1957.0	94.762195	97.380302	96.235741	96.171025	94.761491	96.55211	97.933892	97.076413	97.270126	97.618787	97.754949	97.01865
1956.0	94.758184	97.393575	96.190151	96.153637	94.786192	96.596706	97.941028	97.057906	97.282546	97.65936	97.738546	97.034943
1955.0	94.816602	97.457757	96.181235	96.1877	94.825135	96.667107	97.959413	97.059747	97.341725	97.713682	97.733243	97.059276
1954.0	94.891343	97.526561	96.1881	96.247369	94.858472	96.726361	97.965375	97.064485	97.40327	97.747356	97.727931	97.076355
1953.0	94.948635	97.560521	96.192981	96.297517	94.863282	96.746758	97.942909	97.065577	97.422559	97.737499	97.71997	97.067025
1952.0	94.995026	97.556125	96.209855	96.329485	94.839415	96.736417	97.904715	97.08567	97.402527	97.702423	97.723814	97.036428
1951.0	95.041683	97.530957	96.245444	96.34951	94.801792	96.718481	97.871927	97.131544	97.376358	97.676956	97.745381	97.00429
1950.0	95.080955	97.501715	96.276481	96.35965	94.763465	96.705225	97.851195	97.172865	97.365333	97.674587	97.767569	96.978034
1949.0	95.109259	97.483051	96.2871	96.363348	94.739372	96.703945	97.841346	97.187666	97.373488	97.686964	97.774945	96.954467
1948.0	95.137945	97.48819	96.294221	96.367238	94.744918	96.72278	97.844169	97.191917	97.400144	97.704633	97.776604	96.934744
1947.0	95.16821	97.516361	96.314451	96.365977	94.774314	96.754369	97.855265	97.203524	97.434988	97.723562	97.788651	96.918444
1946.0	95.186063	97.550463	96.337897	96.349407	94.801112	96.775879	97.861051	97.214519	97.457989	97.743021	97.807684	96.89701
1945.0	95.193889	97.578129	96.35525	96.332789	94.815101	96.781244	97.858712	97.220235	97.465081	97.767968	97.818563	96.871646
1944.0	95.217019	97.604484	96.380777	96.351865	94.83683	96.791178	97.863172	97.239428	97.478383	97.800493	97.818824	96.863367
1943.0	95.265239	97.633541	96.426953	96.412998	94.878678	96.814571	97.880508	97.280461	97.511398	97.822465	97.820316	96.884691
1942.0	95.315277	97.650085	96.481492	96.474627	94.916968	96.827386	97.892132	97.319848	97.542219	97.808932	97.832608	96.914609
1941.0	95.34776	97.637372	96.530512	96.501036	94.929359	96.81541	97.884138	97.340316	97.546107	97.769945	97.856651	96.926172
1940.0	95.372403	97.603691	96.578815	96.505165	94.930764	96.80639	97.873534	97.35606	97.534524	97.750006	97.889253	96.922809
1939.0	95.401987	97.575779	96.629197	96.518598	94.943419	96.830771	97.885938	97.379041	97.535524	97.774095	97.922275	96.92468
1938.0	95.43246	97.573979	96.668073	96.551604	94.960895	96.878578	97.924446	97.397441	97.554824	97.8196	97.94273	96.939684
1937.0	95.46101	97.601169	96.686266	96.596289	94.967597	96.920534	97.973948	97.404469	97.578581	97.851305	97.944525	96.966077
1936.0	95.496912	97.647681	96.691799	96.644621	94.97339	96.951967	98.022541	97.415356	97.600697	97.863704	97.935963	97.004945
1935.0	95.540061	97.697909	96.691658	96.688261	95.001908	96.988106	98.063242	97.437415	97.626167	97.871853	97.929168	97.050179
1934.0	95.570966	97.735266	96.684823	96.715901	95.054381	97.029091	98.085729	97.455536	97.65511	97.879199	97.92975	97.079195
1933.0	95.576262	97.75136	96.683122	96.7261	95.108395	97.059927	98.085494	97.466139	97.681776	97.87805	97.941243	97.07566
1932.0	95.566901	97.751908	96.707732	96.729913	95.14637	97.077272	98.074745	97.492184	97.703942	97.869194	97.966169	97.053093
1931.0	95.561554	97.74743	96.754736	96.734691	95.16636	97.090172	98.070047	97.542247	97.718057	97.861199	97.996031	97.037331
1930.0	95.57049	97.744143	96.792756	96.738787	95.173837	97.102805	98.076128	97.587689	97.717507	97.860419	98.012766	97.037323
1929.0	95.599765	97.744625	96.802839	96.744895	95.182165	97.115864	98.089843	97.602246	97.710497	97.873761	98.00872	97.049924
1928.0	95.648816	97.751174	96.798815	96.761121	95.208596	97.134502	98.111188	97.596556	97.72231	97.908731	97.99692	97.074779
1927.0	95.698832	97.762701	96.795764	96.782482	95.254004	97.157311	98.139071	97.593905	97.765272	97.957232	97.993028	97.103748
1926.0	95.725428	97.770455	96.78881	96.795776	95.298382	97.167937	98.165147	97.59782	97.817858	97.993155	97.997898	97.113346
1925.0	95.729261	97.766653	96.774491	96.803919	95.328258	97.157281	98.182348	97.604601	97.851056	98.000346	98.004545	97.092022
1924.0	95.7334	97.750578	96.763942	96.823005	95.35495	97.142724	98.189652	97.619633	97.86224	97.989761	98.010508	97.064908
1923.0	95.746616	97.729635	96.763222	96.850568	95.390254	97.146806	98.18471	97.641641	97.865657	97.979307	98.016016	97.066933
1922.0	95.754084	97.717062	96.761157	96.863356	95.424384	97.169149	98.16361	97.654582	97.866959	97.971461	98.018794	97.099967
1921.0	95.750374	97.727011	96.751861	96.858595	95.450146	97.197971	98.136497	97.653617	97.867582	97.965193	98.019448	97.14194
1920.0	95.751211	97.762532	96.748553	96.864178	95.485068	97.232975	98.127649	97.654723	97.880263	97.97034	98.024393	97.18286
1919.0	95.765347	97.804331	96.763316	96.897466	95.546382	97.273865	98.148969	97.66599	97.915157	97.990519	98.036205	97.224283
1918.0	95.782181	97.820891	96.792408	96.937004	95.618171	97.300053	98.181644	97.673401	97.9564	98.006517	98.048984	97.255547
1917.0	95.796709	97.80352	96.828855	96.95246	95.66934	97.291859	98.198168	97.669005	97.978119	97.9999	98.058912	97.262413
1916.0	95.819162	97.775723	96.869884	96.945289	95.696026	97.262577	98.194934	97.666114	97.97868	97.981512	98.069353	97.25511
1915.0	95.847977	97.759787	96.906205	96.933201	95.713443	97.240113	98.185209	97.671232	97.973263	97.973215	98.080435	97.256292
1914.0	95.863878	97.755365	96.923669	96.920987	95.724205	97.230289	98.175089	97.671925	97.964126	97.97844	98.084319	97.27016
1913.0	95.863131	97.755526	96.924029	96.909226	95.724917	97.220808	98.163864	97.664025	97.94148	97.989027	98.077141	97.285459
1912.0	95.870891	97.764433	96.924767	96.905892	95.727323	97.209312	98.154718	97.662801	97.9068	98.004552	98.066821	97.297999
1911.0	95.904928	97.787177	96.933032	96.91529	95.747837	97.205515	98.150504	97.67386	97.874176	98.025542	98.063078	97.311888
1910.0	95.94811	97.81315	96.939635	96.928851	95.782795	97.210313	98.14596	97.680252	97.851348	98.038204	98.067414	97.32339
1909.0	95.974585	97.824255	96.942053	96.939482	95.815875	97.213254	98.136214	97.67302	97.835791	98.028255	98.077292	97.323585
1908.0	95.983725	97.8189	96.951365	96.952714	95.843079	97.211161	98.127591	97.666707	97.826516	98.005643	98.09076	97.314627
1907.0	95.989297	97.813577	96.967372	96.971608	95.871134	97.211995	98.128326	97.669171	97.827737	97.993848	98.101093	97.307682
1906.0	95.995015	97.820265	96.976076	96.990226	95.898028	97.219735	98.137183	97.665374	97.839684	98.000264	98.099308	97.309538
1905.0	96.000499	97.83803	96.977661	97.007245	95.914667	97.231814	98.151211	97.648627	97.859235	98.014694	98.088569	97.322861
1904.0	96.012865	97.859275	96.988561	97.027843	95.921657	97.247714	98.172542	97.637179	97.886399	98.028261	98.08457	97.350796
1903.0	96.035243	97.878435	97.013623	97.04748	95.927468	97.266601	98.198596	97.643983	97.916665	98.039274	98.095983	97.387977
1902.0	96.057303	97.89242	97.037922	97.050258	95.936025	97.280409	98.212188	97.657063	97.934592	98.044364	98.113718	97.416894
1901.0	96.070002	97.897749	97.052195	97.032788	95.946933	97.280092	98.19509	97.664045	97.926605	98.038843	98.124984	97.425906
1900.0	96.077168	97.891488	97.063917	97.010685	95.957841	97.26751	98.148672	97.670079	97.897215	98.024626	98.127815	97.420028
1899.0	96.083898	97.875729	97.07395	96.994701	95.961435	97.25235	98.091998	97.676579	97.864747	98.007613	98.124256	97.40632
1898.0	96.089777	97.860236	97.069573	96.983828	95.95337	97.241079	98.046843	97.669064	97.844634	97.992145	98.111846	97.385327
1897.0	96.10236	97.860569	97.051682	96.985031	95.948038	97.238051	98.032211	97.645322	97.844329	97.985938	98.092079	97.36633
1896.0	96.137271	97.883719	97.04226	97.012947	95.969053	97.248816	98.058946	97.629515	97.86555	97.998977	98.076461	97.370512
1895.0	96.192516	97.917273	97.054364	97.061143	96.01343	97.27055	98.117222	97.638942	97.899547	98.027625	98.074255	97.400867
1894.0	96.241574	97.941013	97.075689	97.099	96.047225	97.287511	98.176162	97.660323	97.928637	98.050907	98.081634	97.427688
1893.0	96.265828	97.950295	97.092861	97.111453	96.050933	97.288488	98.209503	97.676681	97.943094	98.055219	98.090986	97.425207
1892.0	96.275832	97.958391	97.109833	97.116171	96.043559	97.282865	98.217772	97.692637	97.950893	98.051267	98.101925	97.404009
1891.0	96.290193	97.975717	97.132356	97.133324	96.049455	97.290269	98.218705	97.716336	97.963803	98.055779	98.114948	97.390955
1890.0	96.31193	97.997225	97.155574	97.160712	96.064557	97.318494	98.224658	97.740288	97.981865	98.069061	98.124136	97.394886
1889.0	96.334971	98.013219	97.177259	97.187641	96.071101	97.357973	98.23586	97.757876	97.998273	98.08258	98.126661	97.407616
1888.0	96.357735	98.022181	97.202864	97.213672	96.06921	97.395977	98.24842	97.778036	98.010603	98.097556	98.130404	97.424602
1887.0	96.378021	98.025771	97.229792	97.237433	96.069736	97.427287	98.259668	97.805574	98.019066	98.118721	98.142691	97.442714
1886.0	96.390025	98.023225	97.247519	97.250025	96.072263	97.452703	98.269807	97.830314	98.023992	98.140553	98.160703	97.451202
1885.0	96.397842	98.017063	97.258326	97.255825	96.07229	97.477195	98.284707	97.849099	98.032947	98.155943	98.17969	97.446882
1884.0	96.416028	98.014045	97.276385	97.273553	96.0727	97.505782	98.310387	97.875188	98.058605	98.169072	98.201267	97.444192
1883.0	96.445564	98.01577	97.301906	97.303663	96.072281	97.534411	98.340547	97.912708	98.099534	98.185307	98.226331	97.452526
1882.0	96.466012	98.01867	97.318393	97.31936	96.060476	97.552217	98.358856	97.946014	98.135081	98.197324	98.247817	97.459774
1881.0	96.46215	98.024065	97.320898	97.304608	96.037843	97.55718	98.358526	97.96691	98.148883	98.196125	98.259778	97.455831
1880.0	96.44251	98.036981	97.324976	97.277949	96.021701	97.560193	98.350517	97.987613	98.145627	98.188047	98.267299	97.452483
1879.0	96.422067	98.052264	97.338035	97.262899	96.019358	97.569028	98.346054	98.013432	98.138426	98.185687	98.277179	97.460558
1878.0	96.403895	98.054438	97.34642	97.259903	96.017126	97.578569	98.343339	98.028525	98.132599	98.189791	98.285817	97.466162
1877.0	96.388372	98.04017	97.342576	97.261514	96.007664	97.583249	98.339232	98.025339	98.131431	98.194682	98.286878	97.451253
1876.0	96.382826	98.027002	97.337483	97.269073	96.006286	97.58641	98.33912	98.021397	98.144379	98.202394	98.283076	97.423839
1875.0	96.390379	98.029419	97.335803	97.280127	96.023612	97.589152	98.346325	98.028523	98.173875	98.21716	98.280419	97.405754
1874.0	96.40398	98.04013	97.325126	97.281375	96.042172	97.584884	98.354787	98.033169	98.204815	98.234632	98.2782	97.401716
1873.0	96.419444	98.043862	97.298809	97.269112	96.039905	97.573982	98.360522	98.02478	98.222677	98.249385	98.273595	97.401207
1872.0	96.438484	98.037941	97.265485	97.256893	96.018247	97.568322	98.368587	98.016027	98.232054	98.264211	98.269457	97.398803
1871.0	96.45242	98.029629	97.22786	97.251579	95.990394	97.573211	98.380095	98.016423	98.244205	98.279111	98.269044	97.39393
1870.0	96.442575	98.022134	97.176857	97.242102	95.961727	97.579577	98.383852	98.011013	98.255658	98.280599	98.268895	97.381782
1869.0	96.409398	98.015507	97.122262	97.223168	95.939453	97.583699	98.373161	97.988313	98.254398	98.259673	98.267259	97.363969
1868.0	96.379864	98.015412	97.09812	97.210288	95.940992	97.597632	98.36069	97.967656	98.240618	98.233121	98.272263	97.357258
1867.0	96.368607	98.024846	97.115904	97.21272	95.969258	97.625067	98.359533	97.967825	98.22247	98.222715	98.289179	97.36918
1866.0	96.359876	98.036349	97.148447	97.214095	95.999298	97.647564	98.364138	97.976664	98.201445	98.22601	98.309686	97.381597
1865.0	96.338992	98.044354	97.169395	97.200755	96.008998	97.650137	98.3651	97.976352	98.179567	98.228633	98.322599	97.378674
1864.0	96.313735	98.051448	97.176034	97.183503	96.003942	97.642066	98.364908	97.969504	98.167214	98.228017	98.325865	97.369846
1863.0	96.294923	98.055724	97.171753	97.173636	95.997743	97.638412	98.366797	97.963267	98.16919	98.228637	98.322895	97.367814
1862.0	96.276761	98.044874	97.152879	97.160554	95.986081	97.63432	98.36196	97.951094	98.172615	98.225757	98.31437	97.362886
1861.0	96.251231	98.013159	97.123171	97.132542	95.958957	97.615486	98.341802	97.928886	98.161978	98.21161	98.301109	97.341397
1860.0	96.227703	97.975778	97.099678	97.100955	95.924267	97.585354	98.314136	97.90938	98.139576	98.191819	98.289544	97.315785
1859.0	96.222216	97.954648	97.090855	97.082031	95.897183	97.561852	98.293576	97.901318	98.11876	98.178787	98.285708	97.309449
1858.0	96.236551	97.955646	97.086987	97.072824	95.878577	97.552671	98.283805	97.893405	98.104973	98.173492	98.287552	97.32203
1857.0	96.258722	97.968578	97.081265	97.065979	95.862409	97.550311	98.280676	97.875905	98.09483	98.168652	98.289662	97.333776
1856.0	96.275121	97.981597	97.080401	97.068389	95.849327	97.546882	98.282705	97.857856	98.086444	98.163814	98.290934	97.333856
1855.0	96.275592	97.986576	97.085665	97.085764	95.837054	97.538822	98.2866	97.846289	98.078559	98.162315	98.291557	97.323447
1854.0	96.259284	97.979805	97.085303	97.106354	95.813696	97.521873	98.2822	97.829665	98.066224	98.159931	98.287569	97.302852
1853.0	96.243026	97.967288	97.072283	97.117303	95.77732	97.495034	98.264477	97.79939	98.049008	98.150949	98.274561	97.27701
1852.0	96.250054	97.96232	97.056388	97.12539	95.743806	97.465793	98.243478	97.766829	98.032765	98.140808	98.255094	97.261022
1851.0	96.284615	97.973812	97.046718	97.139904	95.721906	97.442904	98.22996	97.743689	98.020504	98.138871	98.235659	97.260905
1850.0	96.328869	97.994456	97.037241	97.153612	95.701319	97.426509	98.21888	97.722398	98.009466	98.142114	98.219115	97.261621
