ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada Irradiada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Irradiada Petri,D-Alanina Magnetizada Irradiada Petri,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
3974.0,99.685864,97.31715,97.968617,97.902094,98.007384,98.09322,97.832236,98.370057,98.408408,98.543201,97.534839,98.578619
3973.0,99.681685,97.318689,97.962974,97.898757,98.007624,98.094598,97.834441,98.370322,98.411317,98.54204,97.534583,98.579121
3972.0,99.67501,97.315515,97.960852,97.895667,98.00587,98.092093,97.83792,98.367506,98.413013,98.536725,97.535334,98.578513
3971.0,99.666516,97.305161,97.961078,97.89333,98.00297,98.084683,97.841267,98.36389,98.412634,98.530134,97.53694,98.577107
3970.0,99.659636,97.291682,97.961594,97.89169,98.00232,98.076825,97.842839,98.362218,98.412393,98.525736,97.53877,98.574367
3969.0,99.658898,97.282757,97.960711,97.890144,98.008231,98.074267,97.842635,98.36358,98.416172,98.526165,97.540362,98.569841
3968.0,99.666029,97.283392,97.958415,97.888091,98.021821,98.078117,97.842325,98.366932,98.425846,98.532025,97.541998,98.564531
3967.0,99.678444,97.292651,97.956617,97.885702,98.038892,98.084554,97.843678,98.370845,98.439612,98.541908,97.544699,98.560927
3966.0,99.692029,97.305393,97.957592,97.883857,98.052373,98.089905,97.84695,98.375097,98.453855,98.553419,97.549335,98.561122
3965.0,99.704375,97.316087,97.961561,97.883006,98.05718,98.094023,97.850666,98.380158,98.465809,98.56385,97.555331,98.564685
3964.0,99.713932,97.321157,97.966079,97.882554,98.05284,98.097914,97.853094,98.38575,98.473883,98.570118,97.560623,98.568849
3963.0,99.716983,97.319062,97.96848,97.881915,98.042175,98.099895,97.85422,98.390724,98.476359,98.569456,97.563731,98.571202
3962.0,99.708563,97.309684,97.968879,97.881851,98.028504,98.096338,97.856041,98.394226,98.471576,98.561722,97.565788,98.571973
3961.0,99.68809,97.294419,97.970022,97.883999,98.01463,98.086451,97.860424,98.396499,98.460354,98.550995,97.569416,98.573229
3960.0,99.662808,97.276935,97.974095,97.889274,98.003654,98.074596,97.86691,98.398622,98.447395,98.543497,97.575405,98.576121
3959.0,99.643829,97.262866,97.980721,97.897361,97.99884,98.06712,97.873232,98.401834,98.438685,98.543088,97.58159,98.579856
3958.0,99.637831,97.257438,97.987694,97.907155,98.001705,98.06687,97.877587,98.406656,98.436774,98.548336,97.585075,98.583123
3957.0,99.64291,97.262632,97.993105,97.917213,98.010615,98.071293,97.879657,98.412191,98.439094,98.554351,97.585301,98.585813
3956.0,99.65216,97.276574,97.996811,97.926215,98.021918,98.075522,97.880082,98.416626,98.441294,98.557496,97.584691,98.589083
3955.0,99.661097,97.295458,97.999952,97.933401,98.032476,98.077312,97.879397,98.418777,98.441752,98.558701,97.586157,98.593869
3954.0,99.670981,97.315607,98.003874,97.938656,98.040854,98.079057,97.877769,98.418934,98.442134,98.562226,97.590468,98.599717
3953.0,99.684875,97.333896,98.008956,97.941696,98.046723,98.085031,97.875138,98.418088,98.44417,98.571026,97.595466,98.604571
3952.0,99.701586,97.347659,98.014285,97.941518,98.050118,98.097358,97.871439,98.416933,98.447347,98.583539,97.59776,98.605796
3951.0,99.714515,97.355664,98.018262,97.937259,98.05159,98.114385,97.867188,98.415878,98.450392,98.59481,97.595313,98.601995
3950.0,99.717188,97.359304,98.019224,97.929591,98.052402,98.132191,97.8635,98.415235,98.454017,98.600624,97.588669,98.59417
3949.0,99.709681,97.36193,98.016815,97.92163,98.053876,98.147091,97.861599,98.41494,98.460688,98.600572,97.580866,98.585508
3948.0,99.698957,97.36608,98.012981,97.917867,98.056591,98.157355,97.862305,98.414579,98.471227,98.597697,97.575808,98.579661
3947.0,99.692295,97.371189,98.011305,97.921453,98.060494,98.163539,97.86613,98.414156,98.482503,98.595819,97.576254,98.578992
3946.0,99.691012,97.37417,98.014362,97.931944,98.065672,98.167214,97.873338,98.414458,98.489275,98.597068,97.582496,98.583676
3945.0,99.690895,97.372436,98.020958,97.945172,98.072724,98.169018,97.883159,98.416386,98.488452,98.600869,97.59201,98.591494
3944.0,99.688521,97.366772,98.026351,97.955472,98.082012,98.168274,97.893195,98.420022,98.482046,98.604872,97.600526,98.598799
3943.0,99.686026,97.360987,98.026252,97.958911,98.092004,98.164877,97.900077,98.424344,98.47593,98.607432,97.604556,98.602891
3942.0,99.688206,97.358051,98.021563,97.95566,98.098504,98.1604,97.901744,98.427995,98.475053,98.6092,97.604109,98.604155
3941.0,99.695109,97.356911,98.017553,97.949072,98.096814,98.155952,97.89918,98.430333,98.479325,98.611376,97.601979,98.604909
3940.0,99.700075,97.354257,98.017743,97.942566,98.085685,98.150195,97.895089,98.431625,98.484206,98.612861,97.600433,98.605874
3939.0,99.696279,97.348786,98.020398,97.937861,98.069167,98.141614,97.89124,98.432573,98.484842,98.61074,97.599843,98.604987
3938.0,99.68452,97.342749,98.021109,97.934963,98.054534,98.132181,97.888054,98.43359,98.48,98.60376,97.599667,98.600033
3937.0,99.673592,97.339094,98.017916,97.932599,98.04735,98.127005,97.885809,98.434167,98.47251,98.594561,97.599572,98.591966
3936.0,99.671992,97.337842,98.013467,97.929161,98.047824,98.128974,97.88555,98.433382,98.466152,98.587132,97.59948,98.585033
3935.0,99.680063,97.335994,98.011488,97.923915,98.051564,98.134556,97.887926,98.43123,98.461915,98.582323,97.598778,98.583002
3934.0,99.690437,97.330979,98.012504,97.917978,98.05386,98.136647,97.891931,98.428987,98.457273,98.57726,97.596934,98.58568
3933.0,99.695231,97.323891,98.01291,97.913372,98.053851,98.131609,97.89535,98.427709,98.449578,98.569388,97.59437,98.588932
3932.0,99.692177,97.319015,98.008724,97.911072,98.054878,98.123177,97.896609,98.426935,98.440017,98.560356,97.592715,98.588627
3931.0,99.684342,97.319752,97.999535,97.910013,98.060491,98.118378,97.896023,98.425615,98.433132,98.554372,97.593181,98.584537
3930.0,99.676154,97.325199,97.988619,97.908622,98.069941,98.120627,97.894813,98.423806,98.431857,98.553557,97.595421,98.580133
3929.0,99.670487,97.330579,97.980838,97.907212,98.077632,98.127633,97.893819,98.422557,98.434409,98.556628,97.59881,98.579376
3928.0,99.667598,97.330738,97.979482,97.907723,98.07719,98.133769,97.893194,98.422475,98.43677,98.561131,97.603078,98.583479
3927.0,99.665541,97.323895,97.983718,97.911133,98.066754,98.133386,97.892819,98.42307,98.437331,98.565466,97.607333,98.590084
3926.0,99.662922,97.313172,97.989008,97.915729,98.051134,98.124178,97.893137,98.423255,98.438086,98.569252,97.609714,98.595313
3925.0,99.661995,97.304529,97.990238,97.917576,98.038732,98.110438,97.894312,98.421694,98.441207,98.573354,97.608556,98.596947
3924.0,99.666124,97.302289,97.98585,97.913794,98.034995,98.101052,97.894943,98.417287,98.445587,98.578864,97.604092,98.595964
3923.0,99.673735,97.306684,97.978622,97.905674,98.038639,98.101417,97.893105,98.41042,98.447802,98.584997,97.597768,98.594698
3922.0,99.678672,97.315384,97.972253,97.897707,98.043626,98.108574,97.887818,98.403232,98.445388,98.589258,97.589936,98.594119
3921.0,99.678172,97.326176,97.969619,97.894181,98.04429,98.115776,97.879851,98.398065,98.438672,98.591067,97.580535,98.594081
3920.0,99.677507,97.3377,97.972741,97.896299,98.039476,98.119569,97.871405,98.395384,98.430617,98.593685,97.570943,98.594676
3919.0,99.684094,97.348409,97.981933,97.901982,98.033025,98.121059,97.86487,98.393267,98.425549,98.600662,97.563936,98.595787
3918.0,99.697831,97.356073,97.993985,97.908069,98.030319,98.121552,97.861251,98.389342,98.426812,98.609965,97.561038,98.595332
3917.0,99.711045,97.35909,98.003481,97.9128,98.033896,98.120449,97.859814,98.383416,98.434365,98.614313,97.56114,98.590208
3916.0,99.717664,97.358271,98.007853,97.916765,98.042158,98.117656,97.859851,98.378129,98.444672,98.608331,97.562635,98.580073
3915.0,99.718568,97.356642,98.009546,97.921556,98.051332,98.115051,97.861817,98.376901,98.453234,98.593888,97.565423,98.568766
3914.0,99.717602,97.357145,98.012059,97.927789,98.057758,98.113922,97.865978,98.381203,98.457339,98.57762,97.569955,98.560907
3913.0,99.715862,97.360104,98.015973,97.934232,98.05878,98.113579,97.870884,98.389308,98.457064,98.565706,97.575734,98.55835
3912.0,99.710665,97.362763,98.01937,97.938911,98.053748,98.112693,97.874283,98.39726,98.455001,98.560295,97.581643,98.5596
3911.0,99.699528,97.361545,98.021441,97.941528,98.044716,98.111949,97.875638,98.401806,98.454646,98.559891,97.587637,98.562138
3910.0,99.683593,97.355523,98.023271,97.944093,98.035808,98.11325,97.876787,98.402749,98.457994,98.56141,97.594107,98.564476
3909.0,99.66797,97.347971,98.02603,97.949355,98.030839,98.117325,97.87964,98.40294,98.463678,98.563143,97.600645,98.567075
3908.0,99.657384,97.344097,98.030647,97.959011,98.031104,98.121929,97.885078,98.406131,98.467781,98.565588,97.606526,98.572108
3907.0,99.652146,97.346855,98.037335,97.972124,98.035128,98.122914,97.892716,98.414457,98.466617,98.569693,97.611039,98.581132
3906.0,99.648195,97.354264,98.044657,97.984695,98.04016,98.117794,97.901296,98.426461,98.459988,98.574312,97.613166,98.592232
3905.0,99.642648,97.361396,98.047916,97.99049,98.044665,98.109951,97.907978,98.43672,98.452884,98.576618,97.610409,98.599165
3904.0,99.63873,97.365666,98.04256,97.985,98.049843,98.109491,97.908574,98.439102,98.453187,98.576506,97.601407,98.596504
3903.0,99.64216,97.36936,98.031244,97.970521,98.058119,98.125036,97.902105,98.432819,98.465247,98.578296,97.589981,98.586508
3902.0,99.652769,97.375667,98.022773,97.954918,98.069747,98.152955,97.893911,98.423969,98.484556,98.585484,97.582518,98.577576
3901.0,99.662773,97.383738,98.022851,97.945224,98.081188,98.177515,97.890919,98.41997,98.499463,98.595145,97.581779,98.575703
3900.0,99.664981,97.389459,98.029577,97.943876,98.087657,98.184418,97.895468,98.423735,98.500256,98.600216,97.586165,98.579939
3899.0,99.66008,97.390491,98.0373,97.949117,98.087815,98.173821,97.904107,98.432907,98.487863,98.597081,97.593645,98.585658
3898.0,99.654211,97.388712,98.043068,97.958119,98.084859,98.15789,97.912282,98.443427,98.472533,98.588673,97.604586,98.590078
3897.0,99.651778,97.38755,98.047252,97.968618,98.082796,98.147699,97.918438,98.452552,98.463798,98.580556,97.619166,98.593432
3896.0,99.65319,97.388572,98.050097,97.978676,98.082774,98.145827,97.922844,98.458933,98.46331,98.576252,97.634549,98.596797
3895.0,99.657277,97.39068,98.051968,97.986963,98.082839,98.149703,97.926025,98.461834,98.466654,98.576688,97.646964,98.60154
3894.0,99.662371,97.391501,98.054288,97.992901,98.080606,98.155419,97.92913,98.460901,98.469602,98.580346,97.654007,98.608458
3893.0,99.665096,97.389254,98.057252,97.995607,98.075851,98.158651,97.932686,98.456363,98.471886,98.583868,97.654362,98.615296
3892.0,99.660915,97.384343,98.056982,97.993591,98.07092,98.155213,97.934135,98.449504,98.475632,98.584268,97.647261,98.615959
3891.0,99.650399,97.378443,98.048831,97.986537,98.068057,98.146374,97.928383,98.442961,98.480501,98.58372,97.634368,98.606458
3890.0,99.640357,97.371728,98.035093,97.977222,98.067212,98.138902,97.91577,98.439464,98.482891,98.587747,97.620533,98.591188
3889.0,99.636331,97.362585,98.023555,97.969398,98.067134,98.137833,97.903009,98.439363,98.479896,98.597955,97.609951,98.578819
3888.0,99.635225,97.350533,98.020927,97.966034,98.067126,98.140692,97.895953,98.440871,98.472713,98.607747,97.604606,98.574664
3887.0,99.629228,97.33985,98.027439,97.968938,98.067735,98.139162,97.895768,98.442929,98.466861,98.605685,97.604255,98.577332
3886.0,99.618326,97.339223,98.036754,97.977376,98.070339,98.129487,97.899726,98.445765,98.468513,98.587616,97.607273,98.581735
3885.0,99.612683,97.353213,98.042334,97.986888,98.075532,98.120127,97.903394,98.448613,98.477711,98.565267,97.6121,98.585616
3884.0,99.619879,97.376223,98.04295,97.992036,98.082871,98.122019,97.90545,98.449439,98.487422,98.554964,97.616918,98.590472
3883.0,99.636134,97.397824,98.040622,97.990213,98.092776,98.135665,97.908213,98.447484,98.49062,98.561649,97.618956,98.596303
3882.0,99.650314,97.410871,98.036969,97.982951,98.106177,98.15106,97.913495,98.444828,98.486047,98.576437,97.616756,98.60014
3881.0,99.654209,97.414507,98.033124,97.974801,98.121329,98.157386,97.920556,98.444971,98.47822,98.585715,97.612979,98.600035
3880.0,99.649025,97.411773,98.031479,97.970361,98.132451,98.153053,97.92628,98.449633,98.47319,98.583434,97.613532,98.598574
3879.0,99.641704,97.40501,98.033153,97.969851,98.133725,98.144927,97.927523,98.457154,98.473238,98.575122,97.620109,98.600148
3878.0,99.637308,97.394893,98.036801,97.970043,98.124278,98.139183,97.925363,98.463844,98.476212,98.570295,97.628438,98.606698
3877.0,99.636127,97.383008,98.040048,97.969061,98.108809,98.136931,97.922867,98.466542,98.478938,98.574462,97.63451,98.616823
3876.0,99.635331,97.373756,98.040884,97.969266,98.095131,98.135227,97.921827,98.465635,98.480515,98.585678,97.638817,98.626947
3875.0,99.633679,97.372697,98.037826,97.974426,98.089141,98.131515,97.922027,98.465138,98.482338,98.596973,97.643772,98.632582
3874.0,99.633953,97.381126,98.032429,97.9842,98.089434,98.129349,97.921167,98.468207,98.485561,98.604427,97.650231,98.631652
3873.0,99.638582,97.393229,98.030311,97.99319,98.089368,98.136177,97.917278,98.473233,98.489617,98.611246,97.65667,98.626639
3872.0,99.643584,97.400363,98.036052,97.996567,98.085428,98.152084,97.912772,98.475979,98.49295,98.620811,97.659972,98.62125
3871.0,99.641686,97.398728,98.045803,97.994816,98.081029,98.164876,97.913203,98.474662,98.493757,98.628753,97.656672,98.615545
3870.0,99.633272,97.392784,98.050133,97.992661,98.081399,98.163512,97.920605,98.471867,98.490397,98.627302,97.647631,98.607943
3869.0,99.626901,97.389382,98.047653,97.994169,98.086802,98.153473,97.931551,98.471323,98.482829,98.616204,97.640937,98.601988
3868.0,99.626909,97.390684,98.045202,97.998017,98.093963,98.147777,97.941749,98.473669,98.47404,98.602188,97.641814,98.603013
3867.0,99.628135,97.394824,98.045998,97.999521,98.10109,98.149964,97.947097,98.476687,98.468033,98.591119,97.646274,98.610003
3866.0,99.624629,97.399417,98.047346,97.997107,98.1074,98.152804,97.944688,98.47898,98.465896,98.584638,97.64844,98.616352
3865.0,99.618944,97.401783,98.047056,97.993846,98.111245,98.149755,97.93716,98.480766,98.464871,98.581531,97.647994,98.61719
3864.0,99.617532,97.39834,98.046653,97.993318,98.111542,98.142408,97.931271,98.481166,98.461814,98.578817,97.648884,98.613425
3863.0,99.620738,97.387621,98.047719,97.995437,98.110205,98.137165,97.930468,98.478128,98.457395,98.57429,97.652267,98.608666
3862.0,99.624441,97.373826,98.046809,97.996351,98.111365,98.137769,97.930815,98.471177,98.455694,98.570163,97.653729,98.604052
3861.0,99.627526,97.363732,98.040386,97.993528,98.116426,98.144113,97.926866,98.462689,98.459261,98.572928,97.650764,98.599404
3860.0,99.631263,97.359832,98.030417,97.989275,98.121645,98.151746,97.919416,98.456763,98.466717,98.585007,97.646013,98.594825
3859.0,99.636481,97.357948,98.021751,97.988346,98.121701,98.154443,97.914426,98.457264,98.474855,98.600144,97.641811,98.589203
3858.0,99.641786,97.352214,98.017088,97.992999,98.114957,98.148799,97.916479,98.46542,98.481923,98.608273,97.636219,98.580485
3857.0,99.644577,97.341716,98.01621,98.001031,98.104564,98.138446,97.924433,98.478364,98.487336,98.605185,97.627133,98.569824
3856.0,99.643045,97.33165,98.018258,98.008275,98.094839,98.131998,97.933774,98.490175,98.489321,98.595929,97.618204,98.563599
3855.0,99.64045,97.330127,98.021839,98.013243,98.088255,98.13313,97.941353,98.496505,98.487205,98.588058,97.615986,98.565937
3854.0,99.642177,97.34243,98.016867,98.013238,98.085596,98.133678,97.941467,98.496263,98.486069,98.582317,97.614749,98.568094
3853.0,99.644878,97.362288,98.000586,98.005866,98.084159,98.129411,97.9258,98.48868,98.489538,98.576877,97.608672,98.563278
3852.0,99.640925,97.376684,97.989052,97.995617,98.080882,98.126958,97.902908,98.476275,98.492631,98.571501,97.605155,98.559778
3851.0,99.630475,97.381129,97.992872,97.987839,98.079491,98.130251,97.89313,98.46438,98.49141,98.566124,97.608648,98.564317
3850.0,99.619454,97.381656,98.005523,97.983004,98.086057,98.137581,97.900104,98.455355,98.488345,98.562617,97.614789,98.572979
3849.0,99.613704,97.386912,98.018572,97.981577,98.100874,98.147182,97.913597,98.449638,98.487694,98.565123,97.621041,98.580979
3848.0,99.615666,97.401018,98.028406,97.984211,98.118,98.158967,97.923563,98.44697,98.490382,98.576247,97.627328,98.587348
3847.0,99.622128,97.421073,98.035953,97.990726,98.129928,98.172384,97.92698,98.447234,98.493737,98.593151,97.633721,98.59338
3846.0,99.626069,97.439963,98.042032,97.998942,98.132575,98.184452,97.926199,98.450764,98.49499,98.60838,97.638695,98.599583
3845.0,99.621576,97.451035,98.044586,98.005314,98.126409,98.19107,97.92411,98.457599,98.493853,98.615509,97.640556,98.605207
3844.0,99.607881,97.451453,98.040968,98.008265,98.114569,98.189413,97.922098,98.46689,98.491901,98.613642,97.639999,98.609027
3843.0,99.590674,97.44238,98.032421,98.009942,98.10052,98.181255,97.921177,98.477597,98.489801,98.60796,97.639681,98.610265
3842.0,99.577521,97.427191,98.02351,98.013193,98.08751,98.171301,97.921852,98.488789,98.486426,98.604433,97.640605,98.608639
3841.0,99.571602,97.410458,98.019312,98.019194,98.078331,98.161719,97.924089,98.499447,98.48086,98.604502,97.64213,98.604822
3840.0,99.570103,97.39807,98.022626,98.027321,98.075309,98.149517,97.927888,98.507886,98.474796,98.604704,97.644223,98.600594
3839.0,99.569375,97.395126,98.032051,98.035339,98.079686,98.133417,97.93242,98.511714,98.471807,98.602312,97.648416,98.598243
3838.0,99.568166,97.401468,98.042838,98.040454,98.089997,98.119823,97.936183,98.509349,98.474006,98.599073,97.655704,98.598863
3837.0,99.567894,97.410917,98.049716,98.040892,98.101882,98.11819,97.938543,98.501875,98.479798,98.599022,97.663545,98.601054
3836.0,99.57138,97.416977,98.051128,98.037178,98.111131,98.130892,97.941213,98.492346,98.486007,98.603819,97.668022,98.602693
3835.0,99.580717,97.417851,98.049759,98.031063,98.117163,98.151058,97.946385,98.483503,98.491294,98.61118,97.667665,98.603263
3834.0,99.594234,97.415367,98.048425,98.023195,98.122527,98.16812,97.953589,98.476568,98.495641,98.615891,97.663382,98.603934
3833.0,99.606554,97.411393,98.047814,98.013641,98.129111,98.174967,97.960274,98.472118,98.497846,98.613142,97.656995,98.6058
3832.0,99.613048,97.406675,98.047389,98.003707,98.135661,98.172663,97.963761,98.471069,98.495401,98.603439,97.6504,98.608208
3831.0,99.613382,97.401938,98.047226,97.996007,98.138971,98.16879,97.962624,98.473809,98.487192,98.593578,97.64536,98.609292
3830.0,99.610908,97.398558,98.048109,97.992538,98.136944,98.169695,97.957749,98.478538,98.475416,98.590328,97.642641,98.607666
3829.0,99.608878,97.397502,98.049529,97.992732,98.130814,98.175508,97.950909,98.481494,98.464989,98.594106,97.640973,98.60317
3828.0,99.606231,97.398286,98.049178,97.995013,98.124747,98.180475,97.943405,98.480358,98.461262,98.598423,97.638628,98.596776
3827.0,99.598042,97.3991,98.04592,97.99989,98.121987,98.178298,97.937055,98.477608,98.466405,98.596438,97.636553,98.590713
3826.0,99.580259,97.397348,98.0414,98.008622,98.120875,98.167766,97.934139,98.478436,98.476607,98.587861,97.637473,98.587849
3825.0,99.55329,97.390582,98.038536,98.01931,98.115447,98.153268,97.935717,98.484589,98.484249,98.57864,97.64222,98.590315
3824.0,99.52188,97.378355,98.039099,98.026773,98.100933,98.139576,97.940539,98.491906,98.484106,98.574406,97.648502,98.597917
3823.0,99.496006,97.364454,98.042686,98.027508,98.079647,98.127883,97.946134,98.494998,98.477774,98.575652,97.653145,98.606894
3822.0,99.488364,97.357462,98.044532,98.023166,98.062807,98.115553,97.950149,98.493103,98.472966,98.577305,97.652938,98.609673
3821.0,99.50444,97.363301,98.039896,98.019216,98.061525,98.103788,97.949284,98.490042,98.474732,98.576331,97.649167,98.60226
3820.0,99.535646,97.376702,98.033442,98.020235,98.074767,98.099533,97.943707,98.489732,98.478916,98.57585,97.648957,98.591055
3819.0,99.567281,97.38773,98.03332,98.025209,98.093829,98.104779,97.940741,98.492692,98.479971,98.578409,97.654252,98.584604
3818.0,99.588425,97.392751,98.041128,98.028882,98.111964,98.113847,97.945088,98.495434,98.478533,98.583106,97.659235,98.58516
3817.0,99.59775,97.396248,98.05246,98.028259,98.126245,98.119562,97.953491,98.494997,98.480071,98.587709,97.658802,98.589517
3816.0,99.606238,97.404939,98.06341,98.025585,98.136683,98.123067,97.959561,98.492517,98.488799,98.593126,97.655611,98.594451
3815.0,99.623803,97.418834,98.075022,98.024305,98.144131,98.132667,97.960788,98.490682,98.501808,98.602228,97.657646,98.601125
3814.0,99.645614,97.430442,98.087821,98.023851,98.148096,98.149521,97.960569,98.489895,98.511561,98.61293,97.66695,98.610511
3813.0,99.658347,97.433082,98.096903,98.021105,98.147087,98.164209,97.961719,98.488722,98.513416,98.61852,97.677475,98.618215
3812.0,99.654304,97.42585,98.09607,98.014578,98.140447,98.168179,97.962197,98.486394,98.507676,98.614548,97.683306,98.618734
3811.0,99.637395,97.412059,98.084503,98.005566,98.129922,98.162271,97.959551,98.483215,98.497708,98.602571,97.683715,98.611899
3810.0,99.618066,97.395791,98.067422,97.996075,98.120083,98.153873,97.954066,98.479158,98.488242,98.588339,97.680772,98.602735
3809.0,99.603835,97.38042,98.051323,97.987663,98.116409,98.14716,97.947419,98.473722,98.484007,98.576994,97.675421,98.595925
3808.0,99.595893,97.369812,98.038224,97.982264,98.121093,98.139073,97.940087,98.468025,98.487535,98.57046,97.666424,98.590465
3807.0,99.59304,97.367629,98.027273,97.982676,98.130107,98.129313,97.93107,98.465709,98.497029,98.570514,97.655022,98.582719
3806.0,99.594773,97.372851,98.019014,97.989487,98.13626,98.127533,97.920482,98.469625,98.507133,98.58011,97.646006,98.573354
3805.0,99.599828,97.379792,98.015119,97.998741,98.136142,98.143267,97.911505,98.478301,98.513914,98.599833,97.641932,98.566764
3804.0,99.603655,97.383806,98.0148,98.003929,98.132397,98.173042,97.906261,98.486597,98.517559,98.624913,97.640857,98.565707
3803.0,99.600836,97.385157,98.015541,98.001684,98.128964,98.198747,97.905272,98.490182,98.5199,98.64472,97.640678,98.569765
3802.0,99.593067,97.388626,98.015036,97.994707,98.126781,98.201259,97.908776,98.489054,98.521861,98.648486,97.640963,98.575612
3801.0,99.589527,97.397351,98.014988,97.989106,98.123955,98.183992,97.913456,98.48665,98.521914,98.638532,97.644149,98.581746
3800.0,99.59504,97.40777,98.020364,97.988867,98.11976,98.167489,97.917889,98.486105,98.517424,98.627745,97.652,98.590486
3799.0,99.606611,97.414388,98.031105,97.992906,98.117456,98.162537,97.925708,98.487311,98.508118,98.624483,97.660319,98.601083
3798.0,99.618952,97.416027,98.041977,97.998013,98.120876,98.164308,97.938014,98.48771,98.496543,98.628008,97.664126,98.608542
3797.0,99.629549,97.415882,98.049191,98.002446,98.129007,98.163922,97.951795,98.485432,98.485917,98.632481,97.6644,98.609855
3796.0,99.639789,97.417246,98.053502,98.00554,98.135953,98.159754,97.962824,98.480843,98.47827,98.633128,97.666364,98.607699
3795.0,99.650574,97.420298,98.057733,98.006393,98.137367,98.156804,97.968493,98.47589,98.474516,98.629281,97.672726,98.607373
3794.0,99.660285,97.423329,98.062543,98.004585,98.134838,98.158929,97.969463,98.472507,98.475135,98.623565,97.680756,98.610895
3793.0,99.66738,97.425419,98.066965,98.001973,98.133009,98.165661,97.969022,98.471896,98.480541,98.619445,97.686623,98.616039
3792.0,99.672615,97.426376,98.07134,98.002217,98.134611,98.175174,97.970661,98.47457,98.490432,98.619532,97.6898,98.62023
3791.0,99.676767,97.425187,98.077084,98.007751,98.138466,98.185434,97.97586,98.479863,98.50247,98.623932,97.691901,98.622861
3790.0,99.678239,97.420462,98.083415,98.017038,98.141146,98.193281,97.981971,98.485423,98.512218,98.630532,97.692829,98.623723
3789.0,99.67516,97.412802,98.08688,98.025473,98.140349,98.19565,97.983443,98.488227,98.515792,98.637654,97.69064,98.621691
3788.0,99.669373,97.405678,98.085378,98.02936,98.136554,98.19274,97.977375,98.487005,98.513137,98.645641,97.685361,98.616358
3787.0,99.665543,97.402981,98.081128,98.028719,98.131874,98.188084,97.967487,98.483771,98.508594,98.654309,97.680853,98.609963
3786.0,99.666021,97.405675,98.078338,98.026714,98.127435,98.184626,97.961392,98.482549,98.507168,98.6598,97.681838,98.606143
3785.0,99.667829,97.411152,98.078531,98.02648,98.12199,98.181984,97.963078,98.485581,98.509616,98.657024,97.689097,98.60645
3784.0,99.665659,97.416082,98.079243,98.028141,98.114132,98.178541,97.968733,98.490682,98.512205,98.646183,97.698093,98.608923
3783.0,99.656932,97.419392,98.076964,98.028628,98.105859,98.17464,97.970879,98.492701,98.511649,98.634476,97.702147,98.610245
3782.0,99.644971,97.422629,98.070148,98.024627,98.102803,98.172422,97.965716,98.487931,98.509137,98.629917,97.696939,98.608192
3781.0,99.638473,97.428016,98.060093,98.016011,98.109898,98.173779,97.956313,98.477541,98.508977,98.634294,97.683363,98.602502
3780.0,99.645348,97.436082,98.050078,98.006789,98.125689,98.178571,97.949801,98.467107,98.51351,98.64158,97.667521,98.594788
3779.0,99.663963,97.444104,98.044832,98.002451,98.141022,98.185255,97.950732,98.462306,98.519354,98.644182,97.658087,98.588652
3778.0,99.681118,97.447004,98.047895,98.005008,98.146279,98.190825,97.957516,98.464798,98.52003,98.639126,97.659705,98.587806
3777.0,99.68135,97.440421,98.058439,98.011496,98.139605,98.190779,97.965565,98.472163,98.512003,98.627553,97.669446,98.593142
3776.0,99.65802,97.423456,98.071413,98.017768,98.126612,98.181259,97.971486,98.48069,98.497049,98.610778,97.68065,98.601885
3775.0,99.617979,97.399243,98.081194,98.022455,98.113966,98.163388,97.974581,98.487955,98.48009,98.589872,97.688693,98.609946
3774.0,99.576838,97.373251,98.084785,98.026316,98.104557,98.144189,97.976036,98.492942,98.465778,98.567645,97.692392,98.614966
3773.0,99.548179,97.350624,98.082516,98.029382,98.097692,98.131034,97.976815,98.495215,98.455999,98.548572,97.692356,98.617187
3772.0,99.536415,97.335304,98.076583,98.030582,98.092566,98.124462,97.976906,98.495164,98.449718,98.536024,97.689844,98.617634
3771.0,99.539067,97.330561,98.069317,98.029666,98.090343,98.11938,97.976146,98.494387,98.445016,98.531346,97.686787,98.616696
3770.0,99.552164,97.338017,98.062565,98.027843,98.09265,98.11468,97.974487,98.49403,98.442097,98.53577,97.685462,98.61529
3769.0,99.571694,97.355233,98.058291,98.026564,98.09904,98.117325,97.972203,98.493361,98.444296,98.550786,97.687162,98.615958
3768.0,99.592315,97.375874,98.05838,98.026146,98.107432,98.132723,97.971225,98.491422,98.454968,98.575142,97.690784,98.620418
3767.0,99.607104,97.392493,98.062369,98.02536,98.115764,98.154706,97.9728,98.489123,98.472466,98.6027,97.69366,98.626331
3766.0,99.61019,97.399535,98.06755,98.023507,98.121375,98.168161,97.975356,98.488919,98.488642,98.623968,97.695057,98.628982
3765.0,99.601381,97.39606,98.070556,98.021389,98.120486,98.162743,97.975722,98.491855,98.494163,98.631318,97.696394,98.626163
3764.0,99.586572,97.387136,98.068748,98.019864,98.11103,98.142982,97.97207,98.495445,98.487054,98.623697,97.69786,98.62036
